,A_101,A_102,A_103,A_201,A_202,A_203,A_205,A_206,A_207,A_210,A_211,A_214,A_216,A_220,A_264,A_301,A_302,A_1101,A_1102,A_1103,A_2301,A_2402,A_2403,A_2404,A_2407,A_2410,A_2501,A_2601,A_2603,A_2608,A_2901,A_2902,A_3001,A_3002,A_3004,A_3101,A_3103,A_3104,A_3201,A_3301,A_3303,A_3401,A_3402,A_3601,A_4027,A_4386,A_6601,A_6602,A_6801,A_6802,A_6817,A_6901,A_7401,A_7403,A_8001,B_702,B_705,B_801,B_1301,B_1302,B_1401,B_1402,B_1501,B_1502,B_1503,B_1504,B_1505,B_1506,B_1507,B_1508,B_1509,B_1510,B_1511,B_1512,B_1513,B_1515,B_1516,B_1517,B_1518,B_1520,B_1521,B_1524,B_1525,B_1526,B_1527,B_1529,B_1530,B_1531,B_1537,B_1801,B_1802,B_1803,B_1804,B_2702,B_2703,B_2704,B_2705,B_2706,B_2707,B_3501,B_3502,B_3503,B_3504,B_3505,B_3508,B_3509,B_3510,B_3512,B_3517,B_3519,B_3520,B_3521,B_3522,B_3541,B_3543,B_3701,B_3801,B_3802,B_3901,B_3902,B_3903,B_3905,B_3906,B_3908,B_3909,B_3910,B_3911,B_3915,B_3924,B_4001,B_4002,B_4004,B_4006,B_4009,B_4010,B_4012,B_4101,B_4102,B_4104,B_4201,B_4402,B_4403,B_4404,B_4405,B_4407,B_4501,B_4601,B_4701,B_4801,B_4802,B_4803,B_4901,B_5001,B_5002,B_5101,B_5102,B_5105,B_5106,B_5107,B_5108,B_5123,B_5201,B_5301,B_5401,B_5501,B_5502,B_5601,B_5603,B_5604,B_5701,B_5702,B_5703,B_5801,B_5802,B_5901,B_6701,B_7020,B_7301,B_7801,B_8101,B_8201,B_8202,C_102,C_202,C_210,C_302,C_303,C_304,C_305,C_306,C_401,C_403,C_407,C_501,C_602,C_701,C_702,C_704,C_726,C_801,C_802,C_804,C_1202,C_1203,C_1402,C_1403,C_1502,C_1504,C_1505,C_1601,C_1602,C_1604,C_1701,C_1801,DRB5_101,DRB5_102,DRB5_202,DRB5_9901,DRB4_101,DRB4_103,DRB4_9901,DRB3_101,DRB3_202,DRB3_210,DRB3_224,DRB3_301,DRB3_9901,DRB1_101,DRB1_102,DRB1_103,DRB1_301,DRB1_302,DRB1_401,DRB1_402,DRB1_403,DRB1_404,DRB1_405,DRB1_406,DRB1_407,DRB1_408,DRB1_410,DRB1_411,DRB1_701,DRB1_801,DRB1_802,DRB1_803,DRB1_804,DRB1_806,DRB1_807,DRB1_810,DRB1_811,DRB1_901,DRB1_1001,DRB1_1101,DRB1_1102,DRB1_1103,DRB1_1104,DRB1_1106,DRB1_1111,DRB1_1143,DRB1_1201,DRB1_1202,DRB1_1301,DRB1_1302,DRB1_1303,DRB1_1304,DRB1_1305,DRB1_1312,DRB1_1315,DRB1_1321,DRB1_1401,DRB1_1402,DRB1_1403,DRB1_1404,DRB1_1405,DRB1_1406,DRB1_1407,DRB1_1409,DRB1_1410,DRB1_1415,DRB1_1444,DRB1_1501,DRB1_1502,DRB1_1503,DRB1_1601,DRB1_1602,DQB1_201,DQB1_202,DQB1_301,DQB1_302,DQB1_303,DQB1_304,DQB1_401,DQB1_402,DQB1_501,DQB1_502,DQB1_503,DQB1_504,DQB1_601,DQB1_602,DQB1_603,DQB1_604,DQB1_605,DQB1_609,DQA1_101,DQA1_102,DQA1_103,DQA1_104,DQA1_201,DQA1_301,DQA1_302,DQA1_303,DQA1_401,DQA1_501,DQA1_503,DQA1_505,DQA1_509,DQA1_601,DPB1_101,DPB1_201,DPB1_202,DPB1_301,DPB1_401,DPB1_402,DPB1_501,DPB1_502,DPB1_601,DPB1_901,DPB1_902,DPB1_1001,DPB1_1101,DPB1_1301,DPB1_1401,DPB1_1501,DPB1_1601,DPB1_1701,DPB1_1801,DPB1_1901,DPB1_2001,DPB1_2101,DPB1_2201,DPB1_2301,DPB1_2601,DPB1_2801,DPB1_3001,DPB1_3101,DPB1_3301,DPB1_3401,DPB1_3501,DPB1_4001,DPB1_4501,DPB1_4801,DPB1_8101,DPB1_8501,DPA1_103,DPA1_104,DPA1_105,DPA1_107,DPA1_201,DPA1_202,DPA1_301,DPA1_401
HC49,-0.0256939,,,-0.028795,0.0624472,,-0.0738073,,,,,,,,,0.0477652,0.11533,-0.0276058,,,0.0725372,-0.0018261,,,,,0.099888,0.0369666,,,,0.1102646,-0.0259812,0.0371176,0.2479591,-0.013716,,,-0.009693,-0.0117426,-0.0985657,,,,,,0.1670112,,-0.0046048,0.0750277,,,,,,0.0456428,,-0.0239179,,-0.0055344,0.0112686,0.0599866,0.0576601,,,,,,,,,-0.1084738,,,,,,-0.1926757,-0.0248627,,,,,,,,,,,-0.0131701,,,,-0.0420819,,,0.0124298,,,-0.063727,,-0.1335315,,,0.013281,,,,,,,,,,,0.0304088,-0.0124518,,-0.1173543,,,,0.080591,,,,,,,-0.092062,0.061168,,,,,,0.0346933,0.1403264,,,-0.0012723,0.1348572,,,,0.193155,,0.060685,,,,0.0068612,0.0559142,,-0.0517863,,,,,,,-0.2095351,,,-0.110659,,0.1728346,,,-0.0683231,,,0.0039631,,,,,,,,,,-0.015714,0.0340061,,,0.0139627,-0.0562967,,,-0.0434176,,,0.0032856,-0.010456,-0.0311478,0.0489417,0.0485345,,,0.047377,,-0.2552461,0.0040597,-0.0591887,,-0.1133601,,,0.1282957,-0.0589012,,0.1697787,,0.0863705,,-0.0454651,0.0536923,0.125064,0.0102032,0.0452726,-0.011803,-0.0347067,,,-0.0099215,0.1145203,-0.0281432,-0.0210065,0.034023,-0.0080439,,0.0849942,0.0680414,,-0.2039706,0.0839189,,,,,,0.083234,0.1364469,,0.2706883,,,,,,0.0783797,-0.0778181,0.0937895,0.0362162,-0.1560666,-0.1261853,,,,-0.0823616,,-0.1225331,-0.00714,0.1899064,,,,,,-0.1042119,,,,,,,,,,,0.0857788,-0.2378267,,-0.0733785,,-0.0071859,0.0914483,0.0405089,-0.054282,-0.000576,,,0.135687,-0.0253335,-0.0602982,-0.1304145,,-0.274892,0.0876787,-0.1377786,-0.0547312,,0.1057248,-0.0449042,0.0604841,-0.1434067,,0.0826442,-0.008225,,,0.145533,0.0098216,,,,0.270412,0.098692,-0.0194261,0.0198409,-0.1128887,-0.0012287,0.0081769,0.0619652,,,-0.0935198,,0.0323825,0.085844,-0.0254724,0.06914,0.0329738,,0.066682,,-0.0292752,,,,,,,,,,,,,,,,,-0.0299307,0.041002,,,0.0715478,0.0333459,,
HC50,0.41905,,,-1.50568,-10.58,,-12.65,,,,,,,,,-0.69911,-10.45,0.265,,,1.59738,0.11397,,,,,-13.68,-13.64,,,,1.48059,-13.63,-13.64,-10.55,1.16258,,,1.7422,-12.58,-11.74,,,,,,-11.51,,-14.63,-12.61,,,,,,0.11103,,1.35791,,-13.65,-13.72,-13.69602,-14.6712,,,,,,,,,-8.721,,,,,,-11.45,-10.52,,,,,,,,,,,0.85797,,,,-10.42,,,-14.68255,,,-14.66754,,-12.58,,,-10.45,,,,,,,,,,,-13.7,-12.59,,-12.54,,,,-12.71,,,,,,,-14.69222,-12.49,,,,,,3.85198,-11.56,,,0.45919,0.29307,,,,-12.64,,-11.47,,,,-13.64,-12.63,,0.9065,,,,,,,2.83489,,,-13.67,,-11.51,,,-14.67598,,,-12.59,,,,,,,,,,-14.67,-14.6176,,,-14.68987,-15.72581,,,-15.73777,,,-0.43575,-15.79722,1.75643,0.02964,1.58592,,,-14.73193,,2.83788,-14.61,-12.57,,1.71199,,,0.56887,3.93052,,3.27604,,-0.55997,,-12.46,-2.34742,-0.01314,-1.20636,-16.45461,0.61417,0.34542,,,-14.65554,-0.6939,-0.15665,-12.58,-13.79,0.74369,,-0.33672,-11.49,,0.74706,-12.67,,,,,,-0.74093,-13.57,,-11.64,,,,,,1.91315,-12.63,-13.60399,-11.63,-11.49,-13.39,,,,-13.58,,-14.6636,-14.64733,-12.63,,,,,,1.56424,,,,,,,,,,,-0.55586,-12.59,,-12.44,,0.73858,-14.84,-0.0427,-0.29409,-14.5582,,,-13.5729,-0.49776,-12.46,-13.40992,,-12.59,-0.52872,-14.66537,-14.6,,-13.7,-0.49816,-0.8779,-14.67285,,-0.74104,-0.92386,,,-13.57,-0.14433,,,,-11.63,2.10974,-0.2359,-12.62,-14.85037,-0.3742,0.59843,-13.67305,,,-11.63,,-13.61,-14.67,-13.62,-12.64,-12.65,,1.9853,,-12.61,,,,,,,,,,,,,,,,,14.22096,-12.72,,,1.36804,-14.66,,
HC51,0.0075017,,,-0.046947,0.9545,,0.1689,,,,,,,,,0.1520489,1.161,0.0454579,,,-0.3416,0.1353093,,,,,-0.192,-0.038945,,,,-0.299,-0.1476,0.23,-11.49,-0.3359758,,,0.01859,-0.4512,-11.49,,,,,,-0.4846,,-0.2095,-0.1216389,,,,,,-0.2353734,,0.0447529,,-0.3219,0.796338,0.1990071,0.140014,,,,,,,,,-8.597,,,,,,0.725492,0.4761,,,,,,,,,,,0.294,,,,-10.54,,,-0.6258,,,0.1008047,,0.5106,,,-10.49,,,,,,,,,,,-0.07249,0.01149,,-1.261,,,,-0.6322,,,,,,,-0.219359,-0.4034,,,,,,-11.48,-0.65659,,,0.0728032,-0.2195391,,,,-0.219773,,0.0937,,,,0.4384,0.02314,,-0.2150588,,,,,,,-1.05,,,0.238,,0.725576,,,-0.212111,,,0.038177,,,,,,,,,,-0.1259198,-0.1974,,,0.1402311,-0.0308135,,,0.0272838,,,0.0233122,-0.09858,-0.0451241,-0.3039591,0.276,,,0.4137762,,-1.043,0.1172,-13.52,,0.0383996,,,-0.1189909,0.03517,,-0.5923,,-0.0679515,,-1.377,-0.4462525,-0.1564243,0.0728403,0.127532,0.2273881,0.026838,,,0.09913,-0.188211,0.0985614,0.1969,-0.2847,0.1505744,,0.0079989,-0.3814,,0.2140824,0.8541,,,,,,-0.0939881,-0.3538,,-0.3277,,,,,,-0.2349,-0.09713,0.17991,-11.49,-0.2506,-0.2633,,,,0.1118,,0.2058,0.08341,0.0573061,,,,,,-0.7684,,,,,,,,,,,-0.0452991,-0.8841,,-1.097,,0.128296,0.029237,-0.1813,0.2157123,-0.041134,,,-0.372,0.0268453,-1.328,-0.7523,,-0.8872,-0.054297,0.3074715,-0.04032,,0.3411,-0.0447632,-0.034698,0.2358627,,-0.0938087,0.177446,,,-0.345,0.0324509,,,,-0.3659,0.1068,0.1474061,0.434,-0.1645,-0.0802886,-0.108726,0.1294,,,-11.51,,0.0656,-0.303,-0.7513,-0.267,0.5718,,-0.056203,,-12.5,,,,,,,,,,,,,,,,,0.0067338,0.4106,,,-0.13132,-0.1479,,
HC52,-0.105295,,,-0.054252,0.961586,,-0.083314,,,,,,,,,0.149606,-0.956334,0.196621,,,-0.261622,0.122362,,,,,0.096306,-0.158072,,,,-0.092517,0.139274,0.392729,-0.777722,-0.203892,,,0.165968,0.3508,0.397644,,,,,,0.494845,,0.12111,0.09466,,,,,,-0.011401,,-0.002117,,-0.00878,-0.328614,0.225257,0.099021,,,,,,,,,1.13966,,,,,,-0.025433,-0.88792,,,,,,,,,,,0.009742,,,,0.231332,,,-0.218019,,,-0.128531,,0.544799,,,-0.665048,,,,,,,,,,,-0.284926,0.285272,,-0.4547,,,,-0.15482,,,,,,,0.064945,0.114314,,,,,,-0.341212,0.512665,,,-0.027692,-0.113289,,,,-0.528908,,0.342085,,,,0.0004479,0.061228,,-0.091245,,,,,,,-0.029913,,,0.144432,,-0.09718,,,-0.29128,,,-0.034595,,,,,,,,,,-0.175198,-0.013818,,,0.072511,0.065297,,,0.008873,,,-0.029991,-0.186326,-0.005848,-0.029652,-0.081591,,,0.094867,,0.062694,0.11246,0.035383,,-0.052392,,,-0.155541,0.019266,,0.36563,,0.039127,,0.165308,-0.05929,-0.109551,-0.01325,-0.012441,-0.023887,-0.015894,,,0.132169,0.0006387,-0.093339,0.158136,0.085098,-0.06121,,-0.09531,-1.070692,,0.032814,-0.195095,,,,,,-0.116107,0.024349,,0.342628,,,,,,0.253258,-0.983932,-0.049943,0.205041,-0.948055,0.071772,,,,0.162672,,0.112831,0.146583,0.338186,,,,,,-0.04317,,,,,,,,,,,0.05023,0.162323,,0.267842,,-0.047576,0.003865,-0.001754,-0.10456,-0.036317,,,0.061744,-0.101735,0.19876,-0.004149,,0.162197,0.045185,0.11577,0.072681,,0.425309,-0.087273,0.109289,0.120729,,-0.101388,-0.025929,,,0.067593,-0.079929,,,,0.293795,-0.062713,-0.051386,0.191717,0.01824,0.04086,0.013127,0.073687,,,-0.127856,,-0.116126,-0.114905,0.043859,0.111464,-0.239974,,0.198698,,0.112665,,,,,,,,,,,,,,,,,-0.123743,-0.433295,,,-0.079742,0.138375,,
HC53,0.001926,,,0.094743,-11.36,,0.272262,,,,,,,,,0.0784173,0.315498,0.022318,,,-0.035036,-0.012841,,,,,-0.216839,-0.145074,,,,0.009656,0.036405,0.066869,0.444953,-0.29132,,,0.112944,-1.307249,0.234403,,,,,,-1.335748,,-0.195004,-0.689123,,,,,,-0.003789,,-0.0355,,-0.062423,0.217635,0.08871,0.014894,,,,,,,,,-9.432,,,,,,0.564006,1.019426,,,,,,,,,,,0.017894,,,,-10.379072,,,-0.011356,,,-0.06838,,0.19195,,,-11.34,,,,,,,,,,,0.227393,0.080741,,0.107074,,,,0.022259,,,,,,,-0.066088,-0.144604,,,,,,-0.247361,-1.508686,,,0.014261,-0.017566,,,,-0.382295,,0.506182,,,,0.465136,0.134573,,-0.413157,,,,,,,0.055406,,,-0.098644,,0.723096,,,0.018574,,,-0.11754,,,,,,,,,,-0.149211,0.077119,,,0.015501,-0.093858,,,0.049733,,,0.017423,0.083877,0.006565,-0.0240016,0.115919,,,0.148705,,-0.094982,0.1418,-0.567006,,-0.487861,,,-0.010056,0.283266,,-0.345346,,0.074416,,-0.129052,0.269256,0.155164,0.089244,-0.0618357,-0.075362,0.046701,,,0.309882,0.1674297,-0.171914,-0.888712,-0.03969,-0.1122817,,0.0145614,-0.536656,,0.247089,-0.424822,,,,,,0.185438,0.044333,,-0.07786,,,,,,-0.676233,-0.25763,-0.074138,-0.884541,0.712725,-0.295585,,,,0.164369,,0.01295,0.328341,-0.810063,,,,,,0.318671,,,,,,,,,,,0.077109,-0.117088,,-0.32216,,-0.131981,0.408283,-0.0476352,0.08444,-0.111202,,,-0.109747,-0.235605,-0.552407,0.289883,,-0.121092,0.0831727,0.046281,0.277059,,0.403685,-0.195113,0.08512,-0.003084,,0.198068,0.088643,,,-0.040049,-0.069248,,,,-0.116476,-0.103225,-0.055645,-0.136712,0.109574,-0.0045721,0.089264,0.245921,,,-0.974124,,-0.036396,-0.044976,-0.791309,0.08616,0.332676,,-0.210885,,0.248869,,,,,,,,,,,,,,,,,-0.097998,0.241403,,,-0.067304,0.166138,,
HC54,0.119671,,,0.059565,-11.25,,0.280489,,,,,,,,,0.004729,-0.287871,0.093624,,,-0.028385,0.193999,,,,,0.013654,-0.228686,,,,0.186023,-0.492753,-0.60891,-0.167266,-0.294483,,,-0.423638,-0.570915,-0.868921,,,,,,-0.165867,,-0.408337,0.269541,,,,,,0.103585,,-0.04144,,-0.111837,-0.137939,-0.075335,-0.223082,,,,,,,,,-9.373,,,,,,-0.083651,-11.3,,,,,,,,,,,0.152977,,,,0.238206,,,-0.2215,,,0.01787,,0.246814,,,-11.24,,,,,,,,,,,0.193119,-1.085135,,-0.437497,,,,-0.390036,,,,,,,-0.151922,-0.642268,,,,,,0.264895,0.332923,,,-0.054817,-0.009905,,,,0.165984,,-0.708473,,,,0.442322,-0.607916,,0.222578,,,,,,,0.102946,,,0.525622,,0.25214,,,0.243358,,,0.118488,,,,,,,,,,-0.193383,-0.103947,,,0.33681,-0.349669,,,0.108497,,,0.027955,0.117395,0.019641,0.082502,-0.408177,,,-0.043079,,0.106554,-0.30745,0.051889,,0.178381,,,0.021693,0.339056,,0.252376,,-0.008244,,-0.514507,0.072548,0.017953,0.051502,-0.143771,-0.044925,-0.090695,,,-0.115555,-0.137819,-0.01879,-0.429454,0.052176,-0.106477,,0.161813,0.46268,,-0.170595,0.269049,,,,,,0.067654,-0.255622,,0.216858,,,,,,-0.304792,-0.065293,-0.255451,-0.103624,0.102502,0.230656,,,,-0.408924,,0.165661,-0.083426,0.386795,,,,,,-0.203844,,,,,,,,,,,0.002388,0.411646,,-0.236418,,-0.106813,-0.03791,0.061186,-0.0146,-0.02906,,,-0.289643,-0.022562,-0.130169,-0.131994,,0.269764,0.008366,0.141442,-0.065623,,0.157857,-0.029122,-0.034871,0.167498,,0.068027,0.07248,,,-0.262678,-0.108533,,,,0.180555,-0.029436,0.03594,-0.395752,-0.149349,0.18796,-0.037662,-0.059356,,,-0.932749,,-0.289547,0.121018,0.00732,-0.10968,0.086816,,-0.074224,,0.419543,,,,,,,,,,,,,,,,,0.271036,0.242504,,,-0.037543,-0.028694,,
HC55,0.322415,,,-0.118612,-0.170511,,-0.179247,,,,,,,,,0.120072,-0.077124,0.052447,,,-0.234587,-0.149106,,,,,-0.107836,-0.052362,,,,-0.018668,-0.057555,0.003893,-0.832092,-0.285194,,,-0.302209,0.130388,-0.026861,,,,,,0.539279,,-0.138192,0.122798,,,,,,-0.095479,,0.70179,,-0.231384,-0.258825,-0.071542,-0.089905,,,,,,,,,0.308704,,,,,,0.488127,-0.109045,,,,,,,,,,,-0.029273,,,,-1.4585,,,-0.240592,,,0.184921,,0.093307,,,0.493965,,,,,,,,,,,-0.178372,-0.094125,,-0.202882,,,,0.576538,,,,,,,-0.014608,0.029488,,,,,,-0.36281,0.35421,,,-0.254583,-0.235074,,,,0.023146,,0.227288,,,,-0.239267,-0.063326,,-0.146881,,,,,,,-0.03499,,,-0.023436,,-0.121896,,,-0.577621,,,-0.094152,,,,,,,,,,-0.136369,-0.21537,,,-0.088572,0.034369,,,0.058371,,,-0.23468,-0.346012,0.602227,-0.046789,-0.095319,,,-0.117712,,-0.029379,-0.001508,-0.302384,,-0.162525,,,-0.200724,-0.262906,,0.062007,,-0.05869,,-0.096946,0.407434,-0.298486,-0.233908,0.414994,0.65902,-0.009706,,,-0.133188,-0.268344,-0.113844,-0.09618,0.411087,0.749817,,-0.121461,0.234723,,0.045134,-0.312167,,,,,,-0.456756,0.154566,,-0.228159,,,,,,-0.305699,-0.291338,0.056438,0.27283,0.065732,0.062857,,,,-0.096413,,-0.275104,-0.094314,0.320332,,,,,,-0.209191,,,,,,,,,,,-0.053751,0.176779,,-0.139276,,0.739127,-0.331073,-0.043636,0.015656,-0.62485,,,0.120742,-0.035865,-0.100973,-0.210432,,0.168906,-0.048222,-0.273536,-0.094642,,-0.232166,-0.061009,-0.112852,-0.224214,,-0.453294,-0.089061,,,0.073776,0.620598,,,,-0.016821,0.50577,-0.05304,0.295651,-0.2166859,0.00943,-0.049583,0.231146,,,-0.016703,,-0.27481,-0.061703,-0.461012,0.053013,-0.095753,,-0.22515,,-0.277146,,,,,,,,,,,,,,,,,-0.033787,-0.064804,,,0.176163,-0.033841,,
HC56,-0.01475,,,0.01449,-11.16917,,-0.4904,,,,,,,,,-0.03122,-11.17199,0.05775,,,-0.04255,0.05536,,,,,-0.07117,-0.57268,,,,0.36992,-0.37388,-0.75318,-11.12652,-0.51746,,,0.01957,-13.19521,0.25761,,,,,,0.49858,,-0.6283,-0.93696,,,,,,0.12423,,0.10217,,-0.02335,0.69269,-0.45918,0.42315,,,,,,,,,2.96131,,,,,,0.99992,-11.15825,,,,,,,,,,,-0.42028,,,,-11.1336,,,0.23124,,,-0.85008,,0.23295,,,1.74328,,,,,,,,,,,-0.13111,0.72856,,0.15617,,,,-1.0645,,,,,,,-0.60297,-0.48673,,,,,,-12.13,-0.38322,,,-0.19433,0.09055,,,,0.06027,,-0.29657,,,,0.19665,-1.30163,,0.17678,,,,,,,0.64523,,,0.54525,,-12.11402,,,-0.08504,,,-0.74578,,,,,,,,,,-0.27684,0.18494,,,0.63133,-0.41983,,,-0.33017,,,-0.09262,-0.13027,0.0484,0.13147,-2.02886,,,-0.03117,,0.35864,0.30661,0.60522,,0.11829,,,0.27963,0.33713,,-0.3,,-0.0655,,-1.05381,-0.51607,-0.13128,-0.20624,0.29853,-0.01084,0.02678,,,-0.12103,-0.59533,-0.07354,-13.19162,0.53657,-0.05738,,-0.21763,-12.15422,,-0.6233,0.40933,,,,,,0.03102,0.10685,,-0.05554,,,,,,-0.61277,0.71777,0.07268,0.28582,-12.15,0.06476,,,,-0.19096,,0.22005,-0.12846,-0.60291,,,,,,0.27519,,,,,,,,,,,-0.08365,0.5387,,-13.17854,,-0.03682,-0.14175,-0.0553,-0.36532,0.02862,,,0.07413,0.15283,-13.18637,0.51597,,0.53297,-0.1493,0.21925,-0.04583,,0.13252,0.13834,-0.08558,0.26539,,-0.004787,-0.43165,,,0.10357,-0.06552,,,,-0.10074,0.04526,0.08318,-1.08355,-0.4861,0.17563,0.143719,0.33421,,,-12.17617,,0.12221,-0.11498,-0.45795,0.73006,-1.11797,,0.24852,,0.30359,,,,,,,,,,,,,,,,,0.39579,-0.72117,,,0.21472,0.22926,,
HC57,-0.009262,,,0.003621,-1.089397,,-0.070259,,,,,,,,,-0.059021,0.524124,-0.037024,,,-0.015927,0.074784,,,,,0.025279,0.10738,,,,0.013139,0.052455,0.067903,-0.060259,0.133356,,,-0.06442,0.371353,0.083065,,,,,,-0.093681,,-0.01342,0.065751,,,,,,-0.035146,,-0.020116,,-0.011789,-0.127933,0.026005,-0.134333,,,,,,,,,1.157625,,,,,,0.10123,0.120483,,,,,,,,,,,0.09521,,,,-1.694824,,,-0.00215,,,0.034385,,-0.042111,,,-0.257051,,,,,,,,,,,0.042597,-0.0006206,,-0.037308,,,,-0.043548,,,,,,,0.062765,-0.013525,,,,,,0.017205,0.06284,,,-0.006707,0.069843,,,,0.130684,,-0.262427,,,,0.046096,-0.02972,,-0.047956,,,,,,,-0.212888,,,-0.0002718,,-0.415712,,,0.041791,,,-0.265063,,,,,,,,,,-0.070366,-0.037388,,,-0.035689,0.022001,,,0.040722,,,0.036607,0.014481,-0.009662,-0.031329,-0.146549,,,-0.0048,,-0.207055,0.094483,-0.166372,,0.085157,,,-0.005824,0.210806,,-0.009104,,0.027419,,0.083333,-0.040795,0.01741,-0.024892,-0.032478,-0.01184,-0.047605,,,0.033039,0.039524,0.046878,-0.095061,-0.097273,-0.020824,,-0.043753,-0.083645,,-0.014575,-0.082362,,,,,,-0.019422,-0.089178,,0.126299,,,,,,0.05777,0.061896,0.016898,0.16348,0.112648,-0.123897,,,,0.004367,,-0.054718,0.032608,-0.056563,,,,,,-0.180423,,,,,,,,,,,0.031125,-0.32475,,0.135235,,-0.022539,0.054387,-0.013836,-0.034356,0.004792,,,-0.042024,0.010127,0.096456,-0.153529,,-0.332345,0.017902,-0.060181,0.088331,,-0.127209,-0.012321,0.046098,-0.083121,,-0.01671,-0.019242,,,-0.069851,-0.020826,,,,0.123736,-0.0252594,-0.001914,0.016872,-0.05897,0.034636,0.00551,-0.03706,,,-0.176508,,0.241084,-0.125192,-0.090028,0.152977,-0.145028,,0.004273,,-0.149796,,,,,,,,,,,,,,,,,0.083019,-0.020147,,,0.004145,-0.032473,,
HC58,-0.006449,,,-0.004477,-0.411433,,0.345023,,,,,,,,,-0.011866,-0.897747,-0.01227,,,-0.122741,0.012917,,,,,0.060855,-0.113693,,,,0.111137,0.031668,0.186993,-0.40412,-0.221421,,,-0.009503,-0.11756,0.019448,,,,,,0.20775,,-0.040625,-0.028011,,,,,,-0.010531,,-0.057662,,-0.033704,-0.085432,-0.087743,0.015589,,,,,,,,,0.873979,,,,,,-0.141561,0.494389,,,,,,,,,,,0.025086,,,,-11.4,,,-0.210289,,,0.039738,,0.254256,,,0.400686,,,,,,,,,,,0.097031,0.140303,,0.282231,,,,-0.043597,,,,,,,-0.067739,-0.134231,,,,,,0.153859,-0.146978,,,0.103052,-0.094707,,,,0.207419,,-0.437776,,,,-0.102191,0.31298,,-0.017475,,,,,,,-0.295864,,,0.119594,,0.42219,,,0.014841,,,0.007488,,,,,,,,,,-0.105978,-0.126599,,,0.048567,-0.037386,,,0.019933,,,0.147008,0.021739,-0.058384,-0.011191,0.156453,,,-0.137295,,-0.28982,0.067132,-0.006129,,-0.133566,,,0.001585,0.08448,,-0.351248,,-0.011363,,0.104489,-0.12881,-0.008083,0.022145,0.009497,-0.017148,-0.038992,,,0.074375,0.026267,-0.001471,0.128192,0.101074,-0.042441,,0.098723,0.226336,,-0.021903,-0.003478,,,,,,-0.06187,-0.135677,,-0.487263,,,,,,0.110325,0.156822,-0.033509,0.23753,0.685815,-0.167024,,,,-0.075522,,0.04683,0.099827,-0.143507,,,,,,-0.073632,,,,,,,,,,,-0.004911,-0.312411,,-0.004274,,-0.017141,-0.09428,0.022988,0.019804,-0.076325,,,-0.097713,0.02114,-0.054305,-0.108835,,-0.320341,-0.012436,0.035524,0.087562,,0.020662,-0.007277,0.007183,0.03994,,-0.070952,0.081564,,,-0.044609,-0.062407,,,,-0.396224,-0.118428,0.115963,0.031856,0.091729,-0.013929,-0.041498,-0.016913,,,-0.143046,,0.019936,0.006632,-0.093555,0.11933,-0.209678,,-0.093047,,-0.177286,,,,,,,,,,,,,,,,,-0.019843,-0.105664,,,-0.047355,-0.186248,,
HC59,-0.0260655,,,-0.211315,0.699725,,0.346104,,,,,,,,,0.0670226,0.214634,0.5511381,,,-0.971835,0.04951,,,,,-0.2216,0.024163,,,,-0.256182,0.274339,-0.2295,0.314386,-0.310762,,,-0.323648,-1.45005,-0.272412,,,,,,0.339069,,0.062039,0.122868,,,,,,-0.0817224,,0.181228,,-0.111748,-0.396381,-0.3848,-0.32,,,,,,,,,-8.613,,,,,,0.418688,0.903183,,,,,,,,,,,-0.510234,,,,-10.68,,,-0.108059,,,0.666922,,0.7684,,,0.412988,,,,,,,,,,,0.001938,0.6516,,-0.1251,,,,0.312646,,,,,,,-0.09733,-0.1474,,,,,,-0.430374,-0.280722,,,-0.2057824,-0.4283,,,,0.002145,,0.977658,,,,-0.382312,-0.05319,,-0.04475,,,,,,,0.28903,,,0.092664,,-0.667147,,,-0.160272,,,0.06628,,,,,,,,,,0.094336,-0.164409,,,0.0339555,-0.171411,,,0.4247063,,,-0.200304,0.0032523,0.095689,-0.0314064,0.128374,,,-0.368309,,0.295676,0.224864,-0.004653,,-0.950763,,,-0.394644,-0.206861,,-0.2375,,-0.246319,,0.999867,0.1150522,-0.24292,-0.0960742,0.026431,0.046734,0.092918,,,-0.305466,-0.213495,0.003828,-0.613342,0.5894,0.1744275,,0.029633,-11.75,,0.133734,0.561377,,,,,,-0.3150286,0.645316,,0.071309,,,,,,-0.097135,0.317163,0.1523,-11.76,-11.7,0.409879,,,,-0.5828,,0.04451,-0.314724,0.243218,,,,,,0.449433,,,,,,,,,,,-0.243338,-1.152227,,0.624626,,0.182744,-0.292198,-0.044408,0.156409,-0.273419,,,0.579886,0.040966,0.408641,0.492926,,-1.160691,-0.271026,0.01421,-0.276497,,-0.078868,0.1740942,-0.203173,-0.0423471,,-0.305367,0.0091656,,,0.608521,0.189265,,,,0.027982,-0.1044022,0.185247,-0.593134,-0.191336,0.065417,-0.166287,-0.44352,,,0.687728,,0.3875,-0.615295,0.005203,0.6703,0.2922,,-0.06244,,0.68622,,,,,,,,,,,,,,,,,0.1586839,0.09452,,,-0.0253371,0.003044,,
