,A_101,A_102,A_103,A_201,A_202,A_203,A_205,A_206,A_207,A_210,A_211,A_214,A_216,A_220,A_264,A_301,A_302,A_1101,A_1102,A_1103,A_2301,A_2402,A_2403,A_2404,A_2407,A_2410,A_2501,A_2601,A_2603,A_2608,A_2901,A_2902,A_3001,A_3002,A_3004,A_3101,A_3103,A_3104,A_3201,A_3301,A_3303,A_3401,A_3402,A_3601,A_4027,A_4386,A_6601,A_6602,A_6801,A_6802,A_6817,A_6901,A_7401,A_7403,A_8001,B_702,B_705,B_801,B_1301,B_1302,B_1401,B_1402,B_1501,B_1502,B_1503,B_1504,B_1505,B_1506,B_1507,B_1508,B_1509,B_1510,B_1511,B_1512,B_1513,B_1515,B_1516,B_1517,B_1518,B_1520,B_1521,B_1524,B_1525,B_1526,B_1527,B_1529,B_1530,B_1531,B_1537,B_1801,B_1802,B_1803,B_1804,B_2702,B_2703,B_2704,B_2705,B_2706,B_2707,B_3501,B_3502,B_3503,B_3504,B_3505,B_3508,B_3509,B_3510,B_3512,B_3517,B_3519,B_3520,B_3521,B_3522,B_3541,B_3543,B_3701,B_3801,B_3802,B_3901,B_3902,B_3903,B_3905,B_3906,B_3908,B_3909,B_3910,B_3911,B_3915,B_3924,B_4001,B_4002,B_4004,B_4006,B_4009,B_4010,B_4012,B_4101,B_4102,B_4104,B_4201,B_4402,B_4403,B_4404,B_4405,B_4407,B_4501,B_4601,B_4701,B_4801,B_4802,B_4803,B_4901,B_5001,B_5002,B_5101,B_5102,B_5105,B_5106,B_5107,B_5108,B_5123,B_5201,B_5301,B_5401,B_5501,B_5502,B_5601,B_5603,B_5604,B_5701,B_5702,B_5703,B_5801,B_5802,B_5901,B_6701,B_7020,B_7301,B_7801,B_8101,B_8201,B_8202,C_102,C_202,C_210,C_302,C_303,C_304,C_305,C_306,C_401,C_403,C_407,C_501,C_602,C_701,C_702,C_704,C_726,C_801,C_802,C_804,C_1202,C_1203,C_1402,C_1403,C_1502,C_1504,C_1505,C_1601,C_1602,C_1604,C_1701,C_1801,DRB5_101,DRB5_102,DRB5_202,DRB5_9901,DRB4_101,DRB4_103,DRB4_9901,DRB3_101,DRB3_202,DRB3_210,DRB3_224,DRB3_301,DRB3_9901,DRB1_101,DRB1_102,DRB1_103,DRB1_301,DRB1_302,DRB1_401,DRB1_402,DRB1_403,DRB1_404,DRB1_405,DRB1_406,DRB1_407,DRB1_408,DRB1_410,DRB1_411,DRB1_701,DRB1_801,DRB1_802,DRB1_803,DRB1_804,DRB1_806,DRB1_807,DRB1_810,DRB1_811,DRB1_901,DRB1_1001,DRB1_1101,DRB1_1102,DRB1_1103,DRB1_1104,DRB1_1106,DRB1_1111,DRB1_1143,DRB1_1201,DRB1_1202,DRB1_1301,DRB1_1302,DRB1_1303,DRB1_1304,DRB1_1305,DRB1_1312,DRB1_1315,DRB1_1321,DRB1_1401,DRB1_1402,DRB1_1403,DRB1_1404,DRB1_1405,DRB1_1406,DRB1_1407,DRB1_1409,DRB1_1410,DRB1_1415,DRB1_1444,DRB1_1501,DRB1_1502,DRB1_1503,DRB1_1601,DRB1_1602,DQB1_201,DQB1_202,DQB1_301,DQB1_302,DQB1_303,DQB1_304,DQB1_401,DQB1_402,DQB1_501,DQB1_502,DQB1_503,DQB1_504,DQB1_601,DQB1_602,DQB1_603,DQB1_604,DQB1_605,DQB1_609,DQA1_101,DQA1_102,DQA1_103,DQA1_104,DQA1_201,DQA1_301,DQA1_302,DQA1_303,DQA1_401,DQA1_501,DQA1_503,DQA1_505,DQA1_509,DQA1_601,DPB1_101,DPB1_201,DPB1_202,DPB1_301,DPB1_401,DPB1_402,DPB1_501,DPB1_502,DPB1_601,DPB1_901,DPB1_902,DPB1_1001,DPB1_1101,DPB1_1301,DPB1_1401,DPB1_1501,DPB1_1601,DPB1_1701,DPB1_1801,DPB1_1901,DPB1_2001,DPB1_2101,DPB1_2201,DPB1_2301,DPB1_2601,DPB1_2801,DPB1_3001,DPB1_3101,DPB1_3301,DPB1_3401,DPB1_3501,DPB1_4001,DPB1_4501,DPB1_4801,DPB1_8101,DPB1_8501,DPA1_103,DPA1_104,DPA1_105,DPA1_107,DPA1_201,DPA1_202,DPA1_301,DPA1_401
1064,0.881,,,0.737,0.144,,0.84,,,,,,,,,0.793,0.962,0.873,,,0.416,0.297,,,,,0.107,0.898,,,,0.725,0.198,0.214,0.964,0.657,,,0.0908,0.975,0.967,,,,,,0.959,,0.158,0.957,,,,,,0.948,,0.0746,,0.925,0.0736,0.311,0.61,,,,,,,,,0.972,,,,,,0.968,0.305,,,,,,,,,,,0.262,,,,0.97,,,0.844,,,0.873,,0.707,,,0.966,,,,,,,,,,,0.523,0.105,,0.96,,,,0.845,,,,,,,0.72,0.324,,,,,,0.643,0.854,,,0.82,0.0534,,,,0.959,,0.461,,,,0.573,0.996,,0.383,,,,,,,0.0909,,,0.337,,0.842,,,0.135,,,0.587,,,,,,,,,,0.698,0.461,,,0.11,0.499,,,0.636,,,0.7575,0.299,0.0222,0.992,0.237,,,0.742,,0.0899,0.202,0.32,,0.431,,,0.0776,0.597,,0.959,,0.735,,0.778,0.792,0.00189,0.00542,0.871,0.522,0.746,,,0.581,0.555,0.598,0.708,0.709,0.376,,0.238,0.899,,0.0752,0.601,,,,,,0.0426,0.0136,,0.905,,,,,,0.813,0.481,0.2,0.967,0.0177,0.941,,,,0.673,,0.135,0.241,0.547,,,,,,0.569,,,,,,,,,,,0.86,0.2,,0.907,,0.463,0.0735,0.0699,0.126,0.106,,,0.0194,0.514,0.815,0.825,,0.201,0.819,0.317,0.861,,0.966,0.742,0.766,0.263,,0.0419,0.0452,,,0.0149,0.198,,,,0.943,0.833,0.163,0.38,0.785,0.886,0.365,0.127,,,0.701,,0.387,0.000367,0.324,0.366,0.345,,0.343,,0.566,,,,,,,,,,,,,,,,,0.779,0.785,,,0.221,0.584,,
1037,0.3809,,,0.5883,0.8591,,0.036,,,,,,,,,0.0381,0.7061,0.67,,,0.0429,0.4907,,,,,0.4247,0.0663,,,,0.0298,0.9121,0.31,0.3832,0.000224,,,0.8022,0.915,0.2591,,,,,,0.2043,,0.1173,0.4346,,,,,,0.000461,,0.2201,,0.162,0.3736,0.7097,0.00437,,,,,,,,,0.9199,,,,,,0.328,0.1516,,,,,,,,,,,0.1553,,,,0.138,,,0.2668,,,0.2509,,0.0936,,,0.3933,,,,,,,,,,,0.4419,0.0299,,0.5343,,,,0.1352,,,,,,,0.2444,0.1214,,,,,,0.4866,0.0828,,,0.000301,0.7466,,,,0.6773,,0.0659,,,,0.0804,0.6977,,0.1084,,,,,,,0.8548,,,0.00564,,0.9579,,,0.3201,,,0.0611,,,,,,,,,,0.1601,0.7221,,,0.8433,0.2079,,,0.032,,,0.00452,0.5489,0.0298,0.000901,0.3001,,,0.3964,,0.8269,0.2389,0.0594,,0.7935,,,0.3062,0.234,,0.3589,,0.00833,,0.2333,0.5744,0.946,0.000626,0.0136,0.1254,0.7059,,,0.000741,0.03059,0.000146,0.4999,0.1303,0.2323,,2.22e-06,0.9644,,0.0282,0.4398,,,,,,0.8506,0.5794,,0.7931,,,,,,0.885,0.0579,0.0348,0.651,0.9434,0.0792,,,,0.0117,,0.00856,0.000804,0.556,,,,,,0.9345,,,,,,,,,,,0.0131,0.9904,,0.6279,,0.2107,0.3235,0.00218,0.000431,0.4191,,,0.3528,1.72e-05,0.3199,0.9999,,0.965,0.0191,0.00289,0.00147,,0.2284,0.000921,0.3856,0.0153,,0.9196,1.3e-07,,,0.5621,0.2717,,,,0.8179,0.4739,0.1601,0.3956,0.00272,0.1161,0.00525,0.0199,,,0.9241,,0.4431,0.7575,0.7694,0.6765,0.275,,0.3128,,0.63162,,,,,,,,,,,,,,,,,0.3667,0.4121,,,0.326,0.8449,,
1011,0.00594,,,0.77529,0.95483,,0.224737,,,,,,,,,0.639117,0.96179,0.166866,,,0.6167,0.207626,,,,,0.898041,0.795643,,,,0.857768,0.20095,0.394988,0.07885,0.101971,,,0.41952,0.22114,0.90136,,,,,,0.33071,,0.126524,0.865566,,,,,,0.41396,,0.543882,,0.945627,0.01792,0.32523,0.177896,,,,,,,,,0.958657,,,,,,0.951587,0.68177,,,,,,,,,,,0.024725,,,,0.955956,,,0.91648,,,0.0779,,0.467599,,,0.489692,,,,,,,,,,,0.102658,0.55217,,0.188362,,,,0.170976,,,,,,,0.39421,0.23373,,,,,,0.41763,0.047274,,,0.717704,0.316492,,,,0.339621,,0.14991,,,,0.418459,0.581831,,0.73188,,,,,,,0.262923,,,0.61095,,0.672078,,,0.482142,,,0.982121,,,,,,,,,,0.608528,0.9464,,,0.786095,0.861299,,,0.822191,,,0.408448,0.040773,0.524616,0.2439,0.472167,,,0.922661,,0.265105,0.007566,0.517303,,0.495531,,,0.43727,0.973151,,0.411961,,0.082551,,0.976909,0.212067,0.2092,0.77188,0.717958,0.474266,0.000447,,,0.432281,0.554049,0.744615,0.499639,0.689823,0.783823,,0.52936,0.96117,,0.21188,0.074522,,,,,,0.12345,0.14949,,0.673994,,,,,,0.681729,0.074766,0.012272,0.939797,0.945654,0.779368,,,,0.573237,,0.218291,0.533292,0.9177,,,,,,0.50877,,,,,,,,,,,0.05554,0.950333,,0.596596,,0.910865,0.73054,0.076358,0.530397,0.849063,,,0.085536,0.433543,0.9468,0.543024,,0.950198,0.108973,0.297171,0.924273,,0.177179,0.696355,0.036368,0.09798,,0.1316,0.769704,,,0.06705,0.23393,,,,0.737861,0.464927,0.02202,0.958059,0.018173,0.52418,0.071,0.18529,,,0.486334,,0.044412,0.766279,0.747935,0.279939,0.50669,,0.156152,,0.50366,,,,,,,,,,,,,,,,,0.977851,0.565526,,,0.335191,0.762398,,
1056,0.85107,,,0.196653,0.55332,,0.411,,,,,,,,,0.98084,0.90253,0.28702,,,0.25927,0.82463,,,,,0.35554,0.08716,,,,0.23576,0.7837,0.69621,0.17952,0.29975,,,0.01566,0.24736,0.62158,,,,,,0.83012,,0.294748,0.21754,,,,,,0.94241,,0.15144,,0.5133,0.81177,0.2508,0.82047,,,,,,,,,0.95748,,,,,,0.19509,0.94092,,,,,,,,,,,0.9873,,,,0.95484,,,0.40912,,,0.541882,,0.40571,,,0.70941,,,,,,,,,,,0.85078,0.801688,,0.62493,,,,0.7651,,,,,,,0.33033,0.06485,,,,,,0.651,0.64091,,,0.21358,0.61952,,,,0.89831,,0.70753,,,,0.0893,0.23227,,0.85623,,,,,,,0.04658,,,0.2403,,0.1725,,,0.8108,,,0.59891,,,,,,,,,,0.85399,0.17791,,,0.59248,0.6714,,,0.66799,,,0.32792,0.7071,0.03305,0.7119,0.39998,,,0.59731,,0.0454,0.9641,0.8578,,0.83739,,,0.11706,0.60802,,0.3387,,0.76793,,0.50784,0.938,0.365265,0.382498,0.254457,0.346222,0.87239,,,0.7266,0.993,0.175353,0.3874,0.4089,0.37292,,0.977148,0.46194,,0.71799,0.72446,,,,,,0.57638,0.61397,,0.49419,,,,,,0.42143,0.52648,0.110317,0.21549,0.8776,0.909242,,,,0.28896,,0.42048,0.82472,0.20859,,,,,,0.060049,,,,,,,,,,,0.70008,0.01286,,0.54561,,0.51694,0.8895,0.55052,0.6767,0.33703,,,0.97839,0.56579,0.88256,0.19171,,0.0131,0.98532,0.32639,0.18975,,0.29306,0.57766,0.440546,0.72809,,0.6523,0.63471,,,0.93022,0.50059,,,,0.46768,0.22207,0.29772,0.86134,0.304135,0.277367,0.87732,0.08727,,,0.64291,,0.60145,0.85139,0.72157,0.805831,0.16,,0.30826,,0.54723,,,,,,,,,,,,,,,,,0.609,0.09974,,,0.44224,0.17101,,
HC0,0.2072,,,0.60663,0.61535,,0.93961,,,,,,,,,0.34658,0.42735,0.04882,,,0.238,0.53789,,,,,0.46209,0.4735,,,,0.44504,0.24854,0.6088,0.97469,0.10016,,,0.93797,0.30402,0.20599,,,,,,0.19449,,0.71985,0.24909,,,,,,0.90798,,0.63237,,0.4361,0.34055,0.4257,0.68308,,,,,,,,,0.931,,,,,,0.83326,0.23683,,,,,,,,,,,0.86381,,,,0.49891,,,0.37896,,,0.91958,,0.67713,,,0.91376,,,,,,,,,,,0.21431,0.64411,,0.63556,,,,0.20414,,,,,,,0.17541,0.8201,,,,,,0.29686,0.7529,,,0.60188,0.9151,,,,0.2206,,0.27671,,,,0.60396,0.09664,,0.2937,,,,,,,0.1241,,,0.2977,,0.94109,,,0.22742,,,0.37269,,,,,,,,,,0.14602,0.53986,,,0.35313,0.20778,,,0.7099,,,0.23987,0.13264,0.93798,0.85358,0.72063,,,0.27289,,0.11921,0.47807,0.34569,,0.77548,,,0.32026,0.39979,,0.0814,,0.72339,,0.8661,0.67137,0.17629,0.46122,0.16647,0.67281,0.93927,,,0.68218,0.18052,0.81191,0.79919,0.57223,0.9959,,0.77687,0.16404,,0.75521,0.92433,,,,,,0.52827,0.47292,,0.98698,,,,,,0.17827,0.9543,0.5421,0.51918,0.13776,0.94022,,,,0.86261,,0.55946,0.93594,0.44972,,,,,,0.81955,,,,,,,,,,,0.79989,0.1184,,0.6351,,0.90527,0.460822,0.63455,0.80979,0.38949,,,0.78304,0.93169,0.766,0.26139,,0.12365,0.47261,0.66548,0.64034,,0.1996,0.38542,0.95311,0.92778,,0.5094,0.58439,,,0.2184,0.9622,,,,0.58204,0.14077,0.7385,0.33806,0.0432,0.2779,0.72326,0.65624,,,0.34351,,0.6125,0.85384,0.65554,0.79317,0.57047,,0.83943,,0.1235,,,,,,,,,,,,,,,,,0.42235,0.90667,,,0.1256,0.1995,,
HC1,0.6194,,,0.4698,0.8726,,0.8107,,,,,,,,,0.481,0.1922,0.394,,,0.0648,0.2651,,,,,0.7678,0.8303,,,,0.7641,0.524,0.5977,0.1974,0.683,,,0.4212,0.492,0.2137,,,,,,0.0258,,0.8175,0.0688,,,,,,0.2951,,0.3069,,0.315,0.5093,0.5372,0.8651,,,,,,,,,0.8831,,,,,,0.1374,0.823,,,,,,,,,,,0.7112,,,,0.00899,,,0.3177,,,0.2231,,0.139,,,0.998,,,,,,,,,,,0.6306,0.7357,,0.9287,,,,0.6292,,,,,,,0.1634,0.5713,,,,,,0.0133,0.0725,,,0.2241,0.7168,,,,0.7372,,0.3787,,,,0.6534,0.1694,,0.554,,,,,,,0.054,,,0.81,,0.1842,,,0.3581,,,0.1291,,,,,,,,,,0.7192,0.6142,,,0.3269,0.1541,,,0.9263,,,0.1352,0.6272,0.7399,0.2335,0.7405,,,0.8155,,0.0495,0.4017,0.0627,,0.6219,,,0.7614,0.803,,0.1104,,0.5941,,0.8584,0.1866,0.8573,0.8883,0.4609,0.0957,0.3314,,,0.6317,0.7236,0.8048,0.7956,0.000415,0.6324,,0.0505,0.479,,0.1082,0.1456,,,,,,0.2091,0.2505,,0.1674,,,,,,0.943,0.1304,0.6687,0.8523,0.8274,0.4646,,,,0.8119,,0.2798,0.5832,0.4339,,,,,,0.4647,,,,,,,,,,,0.5288,0.06364,,0.4961,,0.4192,0.837,0.3,0.4916,0.5098,,,0.247,0.8904,0.6268,0.539,,0.0444,0.63976,0.2124,0.39,,0.6876,0.54,0.8988,0.8335,,0.3011,0.5935,,,0.1655,0.4814,,,,0.1589,0.4713,0.4228,0.1412,0.6812,0.4622,0.8344,0.672,,,0.777,,0.9037,0.0749,0.4611,0.7088,0.7827,,0.2975,,0.6259,,,,,,,,,,,,,,,,,0.5111,0.1218,,,0.8019,0.2624,,
HC2,0.5401,,,0.201,0.9717,,0.3753,,,,,,,,,0.5997,0.9639,0.8934,,,0.8261,0.9723,,,,,0.7259,0.5608,,,,0.9049,0.2324,0.2984,0.9659,0.0281,,,0.7292,0.9645,0.9694,,,,,,0.2687,,0.8976,0.9633,,,,,,0.5876,,0.7089,,0.6427,0.8901,0.7023,0.8201,,,,,,,,,0.9739,,,,,,0.5587,0.9638,,,,,,,,,,,0.1194,,,,0.9724,,,0.2175,,,0.4692,,0.9588,,,0.9681,,,,,,,,,,,0.8922,0.8863,,0.9629,,,,0.4463,,,,,,,0.6518,0.3592,,,,,,0.0936,0.3885,,,0.0281,0.2959,,,,0.9613,,0.971,,,,0.715,0.3091,,0.7433,,,,,,,0.749,,,0.72911,,0.9634,,,0.51336,,,0.6281,,,,,,,,,,0.8003,0.2875,,,0.87331,0.9747,,,0.8236,,,0.6065,0.2386,0.4818,0.7775,0.0629,,,0.6546,,0.742,0.2932,0.5356,,0.04863,,,0.547,0.9702,,0.0585,,0.1758,,0.8926,0.7558,0.9175,0.389,0.6866,0.9058,0.5264,,,0.7138,0.4468,0.5303,0.3924,0.7594,0.9272,,0.4091,0.9632,,0.7643,0.9677,,,,,,0.4204,0.8141,,0.185,,,,,,0.9212,0.9208,0.9779,0.969,0.9661,0.5965,,,,0.7903,,0.9229,0.5333,0.8526,,,,,,0.3955,,,,,,,,,,,0.27,0.5733,,0.9659,,0.9479,0.46582,0.7645,0.4619,0.9529,,,0.5685,0.4664,0.529,0.9993,,0.5772,0.122,0.9248,0.6635,,0.3359,0.5533,0.1656,0.7924,,0.4216,0.6625,,,0.61,0.9365,,,,0.2046,0.041,0.3791,0.5984,0.9565,0.792,0.2999,0.161,,,0.9678,,0.4257,0.1014,0.222,0.6035,0.6178,,0.7665,,0.3176,,,,,,,,,,,,,,,,,0.2436,0.6818,,,0.7954,0.276,,
HC3,0.4406,,,0.872,0.996,,0.814,,,,,,,,,0.0282,0.968,0.276,,,0.3441,0.903,,,,,0.144,0.5452,,,,0.612,0.484,0.777,0.343,0.187,,,0.548,0.00279,0.0976,,,,,,0.979,,0.218,0.262,,,,,,0.794,,0.252,,0.994,0.026,0.59,0.666,,,,,,,,,0.998,,,,,,0.0203,0.351,,,,,,,,,,,0.828,,,,0.996,,,0.122,,,0.2168,,0.119,,,0.87,,,,,,,,,,,0.6287,0.0295,,0.366,,,,0.751,,,,,,,0.018,0.81,,,,,,0.993,0.766,,,0.521,0.735,,,,0.336,,0.542,,,,0.0566,0.575,,0.1319,,,,,,,0.107,,,0.246,,0.837,,,0.192,,,0.191,,,,,,,,,,0.279,0.8,,,0.455,0.0687,,,0.915,,,0.579,0.235,0.919,0.992,0.369,,,0.0354,,0.108,0.443,0.0418,,0.672,,,0.657,0.061,,0.991,,0.68,,0.598,0.961,0.62,0.0248,0.517,0.472,0.30688,,,0.256,0.0174,0.2993,0.0147,0.297,0.552,,0.0466,0.144,,0.256,0.274,,,,,,0.732,0.785,,0.374,,,,,,0.964,0.392,0.922,0.492,0.6191,0.049,,,,0.0297,,0.252,0.275,0.28303,,,,,,0.255,,,,,,,,,,,0.635,0.147,,0.681,,0.45,0.248,0.845,0.334,0.631,,,0.674,0.649,0.76,0.17,,0.146,0.792,0.0884,0.557,,0.458,0.858,0.732,0.0477,,0.815,0.0994,,,0.591,0.7021,,,,0.739,0.316,0.1714,0.743,0.766,0.384,0.901,0.993,,,0.991,,0.574,0.693,0.21,0.393,0.235,,0.536,,0.505,,,,,,,,,,,,,,,,,0.172,0.181,,,0.243,0.778,,
HC4,0.664,,,0.6403,0.75,,0.89,,,,,,,,,0.3852,0.426,0.685,,,0.64016,0.277,,,,,0.519,0.65104,,,,0.693,0.269,0.584,0.165,0.6881,,,0.149,0.655,0.215,,,,,,0.196,,0.767,0.599,,,,,,0.2648,,0.253,,0.814,0.205,0.94,0.8626,,,,,,,,,0.131,,,,,,0.207,0.249,,,,,,,,,,,0.0121,,,,0.81,,,0.741,,,0.1693,,0.731,,,0.3607,,,,,,,,,,,0.746,0.5241,,0.915,,,,0.111,,,,,,,0.515,0.326,,,,,,0.6604,0.0299,,,0.0694,0.9504,,,,0.92082,,0.0997,,,,0.976,0.545,,0.552,,,,,,,0.695,,,0.278098,,0.902,,,0.842,,,0.92,,,,,,,,,,0.279,0.4307,,,0.4338,0.111,,,0.049,,,0.398,0.44,0.571,0.1349,0.193,,,0.519,,0.71,0.578,0.34,,0.202,,,0.315,0.398,,0.2142,,0.0996,,0.474,0.265,0.643,0.105,0.5899,0.122,0.888,,,0.746,0.3389,0.572,0.4351,0.8871,0.258,,0.122,0.248,,0.8047,0.26,,,,,,0.3432,0.537,,0.972,,,,,,0.322,0.0829,0.5115,0.924,0.256,0.543,,,,0.341,,0.867,0.9936,0.00483,,,,,,0.222,,,,,,,,,,,0.0931,0.583,,0.86,,0.226,0.572,0.448,0.356,0.146,,,0.755,0.732,0.997,0.207,,0.572,0.127,0.92,0.6366,,0.855,0.5244,0.124,0.6911,,0.393,0.229,,,0.628,0.5198,,,,0.899,0.697,0.166,0.347,0.2617,0.4478,0.699,0.765,,,0.5797,,0.26,0.267,0.572,0.9546,0.229,,0.7121,,0.355,,,,,,,,,,,,,,,,,0.0431,0.0543,,,0.8513,0.0219,,
HC5,0.59662,,,0.02315,0.95539,,0.71174,,,,,,,,,0.1759,0.10069,0.529141,,,0.30046,0.161406,,,,,0.351473,0.23681,,,,0.96244,0.35841,0.87364,0.96437,0.39417,,,0.56557,0.2444,0.99411,,,,,,0.6212,,0.59991,0.1533,,,,,,0.17324,,0.00548,,0.7794,0.8459,0.783,0.012304,,,,,,,,,0.95956,,,,,,0.95231,0.62453,,,,,,,,,,,0.14029,,,,0.0162,,,0.601359,,,0.55054,,0.18831,,,0.94971,,,,,,,,,,,0.8625,0.3117,,0.43622,,,,0.36651,,,,,,,0.503919,0.09728,,,,,,0.90101,0.46222,,,0.146352,0.1315,,,,0.0307,,0.95766,,,,0.56729,0.94629,,0.1366,,,,,,,0.48153,,,0.29686,,0.96178,,,0.349,,,0.28847,,,,,,,,,,0.3591,0.56925,,,0.036671,0.78931,,,0.48213,,,0.1406,0.88625,0.00954,0.023,0.19992,,,0.8203,,0.47725,0.07517,0.23875,,0.15793,,,0.161808,0.95299,,0.91238,,0.00823,,0.56836,0.0525,0.070026,0.30605,0.583353,0.00566,0.53688,,,0.11,0.13698,0.1075,0.29547,0.28949,0.000981,,0.33377,0.96169,,0.37409,0.79911,,,,,,0.13575,0.93832,,0.18357,,,,,,0.59139,0.69375,0.86488,0.06829,0.94642,0.34285,,,,0.15098,,0.1447,0.10402,0.05303,,,,,,0.42296,,,,,,,,,,,0.012685,0.68375,,0.98655,,0.00342,0.45268,0.5734,0.35865,0.98495,,,0.62679,0.43871,0.50566,0.66308,,0.68861,0.01507,0.563,0.22221,,0.4843,0.66419,0.00817,0.12515,,0.1657,0.7454,,,0.78163,0.16147,,,,0.20874,0.23269,0.41605,0.98656,0.534729,0.75011,0.89795,0.306291,,,0.94919,,0.04062,0.74685,0.13657,0.5696,0.1294,,0.06832,,0.55534,,,,,,,,,,,,,,,,,0.674256,0.41122,,,0.2905,0.1952,,
HC6,0.91913,,,0.03902,0.78673,,0.67983,,,,,,,,,0.1522,0.26035,0.14163,,,0.82394,0.82642,,,,,0.40135,0.92563,,,,0.33795,0.1966,0.99568,0.64104,0.47894,,,0.49409,0.38447,0.02751,,,,,,0.43649,,0.35064,0.71669,,,,,,0.8826,,0.97776,,0.00885,0.88859,0.72209,0.25733,,,,,,,,,0.9238,,,,,,0.53847,0.25957,,,,,,,,,,,0.8336,,,,0.87043,,,4.9e-16,,,0.2853,,0.098,,,0.24513,,,,,,,,,,,0.7388,0.81208,,0.87475,,,,0.40497,,,,,,,0.57517,0.91573,,,,,,0.46714,0.4945,,,0.92834,0.55546,,,,0.91265,,0.17431,,,,0.6536,0.9445,,0.2586,,,,,,,0.43446,,,0.8728,,0.35587,,,0.18785,,,0.02049,,,,,,,,,,0.000197,2.65e-05,,,0.07113,0.7494,,,0.52744,,,0.83994,0.07196,0.4773,0.55107,0.0557,,,0.95173,,0.68418,0.26782,0.00325,,0.31678,,,0.94399,0.9498,,0.01818,,0.5875,,0.33153,0.2452,0.8224,0.025,0.00294,0.67111,0.00433,,,0.27875,0.21558,0.38474,0.83445,0.07391,0.5122,,0.2126,0.07687,,0.65983,0.84005,,,,,,0.3615,0.99124,,0.55223,,,,,,0.53088,0.91655,0.73509,0.61517,0.43086,0.13653,,,,0.1842,,0.01106,0.38785,0.45152,,,,,,0.88747,,,,,,,,,,,0.59675,0.81292,,0.83535,,0.56529,0.63434,0.31743,0.57139,0.36078,,,0.59166,0.3163,0.26852,0.72946,,0.83285,0.39243,0.0112,0.52258,,0.09341,0.2333,0.87831,0.0369,,0.48297,0.48435,,,0.90979,0.10211,,,,0.66706,0.02127,0.98767,0.65917,0.54935,0.26231,0.5862,0.03374,,,0.26626,,0.43242,0.1807,0.37205,0.90214,0.76726,,0.64355,,0.42273,,,,,,,,,,,,,,,,,0.05136,0.67282,,,0.6631,0.20124,,
HC7,0.822224,,,0.003384,0.912327,,0.573122,,,,,,,,,0.28176,0.052399,0.959768,,,0.857136,0.713289,,,,,0.858752,0.359875,,,,0.907807,0.076667,0.376561,0.540656,0.067384,,,0.302541,0.54259,0.98566,,,,,,0.636479,,0.586083,0.594545,,,,,,0.812309,,0.734702,,0.271,0.101585,0.266408,0.484203,,,,,,,,,0.132085,,,,,,0.50862,0.915075,,,,,,,,,,,0.12125,,,,0.47126,,,0.103169,,,0.740293,,0.956138,,,0.499822,,,,,,,,,,,0.049397,0.415461,,0.007773,,,,0.762929,,,,,,,0.426859,0.050123,,,,,,0.774503,0.769077,,,0.878275,0.826714,,,,0.403171,,0.750298,,,,0.551714,0.604963,,0.068159,,,,,,,0.262885,,,0.694042,,0.494352,,,0.046154,,,0.428662,,,,,,,,,,0.4592,0.698451,,,0.112379,0.4723,,,0.335722,,,0.226548,0.468824,0.72861,0.983868,0.35872,,,0.077038,,0.19408,0.746279,0.454761,,0.267153,,,0.879482,0.767878,,0.784664,,0.58289,,0.466798,0.937848,0.183947,0.032514,0.544392,0.919435,0.510328,,,0.644549,0.71305,0.052989,0.265408,0.87304,0.430529,,0.273152,0.113786,,0.918243,0.917733,,,,,,0.943682,0.141519,,0.478869,,,,,,0.408891,0.091562,0.580712,0.376745,0.244791,0.216883,,,,0.738313,,0.380028,0.815587,0.236416,,,,,,0.518833,,,,,,,,,,,0.388686,0.341571,,0.468652,,0.310066,0.142915,0.501207,0.472351,0.220482,,,0.114048,0.021525,0.753297,0.641569,,0.319946,0.447867,0.65904,0.881779,,0.573623,0.092916,0.739905,0.65737,,0.998307,0.102158,,,0.201328,0.806282,,,,0.668299,0.290198,0.407068,0.978253,0.55488,0.93998,0.589397,0.520622,,,0.654305,,0.829044,0.158855,0.239731,0.823869,0.780075,,0.804371,,0.55538,,,,,,,,,,,,,,,,,0.711608,0.654487,,,0.80493,0.199352,,
