,A_101,A_102,A_103,A_201,A_202,A_203,A_205,A_206,A_207,A_210,A_211,A_214,A_216,A_220,A_264,A_301,A_302,A_1101,A_1102,A_1103,A_2301,A_2402,A_2403,A_2404,A_2407,A_2410,A_2501,A_2601,A_2603,A_2608,A_2901,A_2902,A_3001,A_3002,A_3004,A_3101,A_3103,A_3104,A_3201,A_3301,A_3303,A_3401,A_3402,A_3601,A_4027,A_4386,A_6601,A_6602,A_6801,A_6802,A_6817,A_6901,A_7401,A_7403,A_8001,B_702,B_705,B_801,B_1301,B_1302,B_1401,B_1402,B_1501,B_1502,B_1503,B_1504,B_1505,B_1506,B_1507,B_1508,B_1509,B_1510,B_1511,B_1512,B_1513,B_1515,B_1516,B_1517,B_1518,B_1520,B_1521,B_1524,B_1525,B_1526,B_1527,B_1529,B_1530,B_1531,B_1537,B_1801,B_1802,B_1803,B_1804,B_2702,B_2703,B_2704,B_2705,B_2706,B_2707,B_3501,B_3502,B_3503,B_3504,B_3505,B_3508,B_3509,B_3510,B_3512,B_3517,B_3519,B_3520,B_3521,B_3522,B_3541,B_3543,B_3701,B_3801,B_3802,B_3901,B_3902,B_3903,B_3905,B_3906,B_3908,B_3909,B_3910,B_3911,B_3915,B_3924,B_4001,B_4002,B_4004,B_4006,B_4009,B_4010,B_4012,B_4101,B_4102,B_4104,B_4201,B_4402,B_4403,B_4404,B_4405,B_4407,B_4501,B_4601,B_4701,B_4801,B_4802,B_4803,B_4901,B_5001,B_5002,B_5101,B_5102,B_5105,B_5106,B_5107,B_5108,B_5123,B_5201,B_5301,B_5401,B_5501,B_5502,B_5601,B_5603,B_5604,B_5701,B_5702,B_5703,B_5801,B_5802,B_5901,B_6701,B_7020,B_7301,B_7801,B_8101,B_8201,B_8202,C_102,C_202,C_210,C_302,C_303,C_304,C_305,C_306,C_401,C_403,C_407,C_501,C_602,C_701,C_702,C_704,C_726,C_801,C_802,C_804,C_1202,C_1203,C_1402,C_1403,C_1502,C_1504,C_1505,C_1601,C_1602,C_1604,C_1701,C_1801,DRB5_101,DRB5_102,DRB5_202,DRB5_9901,DRB4_101,DRB4_103,DRB4_9901,DRB3_101,DRB3_202,DRB3_210,DRB3_224,DRB3_301,DRB3_9901,DRB1_101,DRB1_102,DRB1_103,DRB1_301,DRB1_302,DRB1_401,DRB1_402,DRB1_403,DRB1_404,DRB1_405,DRB1_406,DRB1_407,DRB1_408,DRB1_410,DRB1_411,DRB1_701,DRB1_801,DRB1_802,DRB1_803,DRB1_804,DRB1_806,DRB1_807,DRB1_810,DRB1_811,DRB1_901,DRB1_1001,DRB1_1101,DRB1_1102,DRB1_1103,DRB1_1104,DRB1_1106,DRB1_1111,DRB1_1143,DRB1_1201,DRB1_1202,DRB1_1301,DRB1_1302,DRB1_1303,DRB1_1304,DRB1_1305,DRB1_1312,DRB1_1315,DRB1_1321,DRB1_1401,DRB1_1402,DRB1_1403,DRB1_1404,DRB1_1405,DRB1_1406,DRB1_1407,DRB1_1409,DRB1_1410,DRB1_1415,DRB1_1444,DRB1_1501,DRB1_1502,DRB1_1503,DRB1_1601,DRB1_1602,DQB1_201,DQB1_202,DQB1_301,DQB1_302,DQB1_303,DQB1_304,DQB1_401,DQB1_402,DQB1_501,DQB1_502,DQB1_503,DQB1_504,DQB1_601,DQB1_602,DQB1_603,DQB1_604,DQB1_605,DQB1_609,DQA1_101,DQA1_102,DQA1_103,DQA1_104,DQA1_201,DQA1_301,DQA1_302,DQA1_303,DQA1_401,DQA1_501,DQA1_503,DQA1_505,DQA1_509,DQA1_601,DPB1_101,DPB1_201,DPB1_202,DPB1_301,DPB1_401,DPB1_402,DPB1_501,DPB1_502,DPB1_601,DPB1_901,DPB1_902,DPB1_1001,DPB1_1101,DPB1_1301,DPB1_1401,DPB1_1501,DPB1_1601,DPB1_1701,DPB1_1801,DPB1_1901,DPB1_2001,DPB1_2101,DPB1_2201,DPB1_2301,DPB1_2601,DPB1_2801,DPB1_3001,DPB1_3101,DPB1_3301,DPB1_3401,DPB1_3501,DPB1_4001,DPB1_4501,DPB1_4801,DPB1_8101,DPB1_8501,DPA1_103,DPA1_104,DPA1_105,DPA1_107,DPA1_201,DPA1_202,DPA1_301,DPA1_401
1086,0.400454,,,0.35043,6523.0,,6228.0,,,,,,,,,1.006926,10750.0,307.856101,,,421.362736,435.972562,,,,,4306.0,269.813929,,,,266.249046,3902.0,285.144731,10750.0,425.146434,,,333.42008,293.827613,378.374981,,,,,,378.398531,,359.8219,403.47899,,,,,,0.462638,,0.716741,,328.2,374.464001,268.904329,304.2792,,,,,,,,,2400.0,,,,,,378.592794,324.743752,,,,,,,,,,,320.302926,,,,4612.0,,,295.014495,,,1.006638,,333.637321,,,6523.0,,,,,,,,,,,302.067281,352.695759,,419.970702,,,,363.686863,,,,,,,336.281651,309.905223,,,,,,10750.0,324.743886,,,0.5127638,320.745769,,,,4065.0,,12530.0,,,,370.007225,5620.0,,319.515051,,,,,,,308.717079,,,339.004315,,10220.0,,,289.698292,,,394.631069,,,,,,,,,,329.57234,319.524681,,,336.435324,384.520551,,,1.006287,,,0.588428,1.006146,0.426112,0.42527,365.381871,,,1.007388,,267.438657,395.857355,399.568283,,399.224883,,,421.098603,7596.0,,324.743747,,0.513864,,342.849083,0.5144782,1.006165,0.430015,0.337155,0.717174,0.7172145,,,1.006759,0.297505,1.006312,285.24933,380.349914,0.716693,,289.2,8855.0,,301.717759,312.010466,,,,,,347.100255,383.905612,,10750.0,,,,,,290.735756,419.930326,287.59821,7593.0,324.743809,325.165003,,,,299.648885,,1.006607,1.006806,6375.0,,,,,,356.30691,,,,,,,,,,,0.514059,267.527077,,311.978511,,0.716687,414.075906,0.514685,1.006426,357.333318,,,327.199402,1.006588,375.628492,313.483086,,267.527085,0.513727,373.6,430.699703,,1.01964,0.717011,0.398383,340.079551,,1.006576,0.719022,,,336.457176,0.46443,,,,17730.0,316.412089,335.563706,342.87682,284.116828,0.28076,1.005899,331.709318,,,5376.0,,428.625787,276.034381,286.507974,303.278207,278.667028,,353.542055,,265.946876,,,,,,,,,,,,,,,,,0.42767,394.21232,,,0.717392,370.76134,,
1088,0.79114,,,803.160927,17730.0,,9938.6787,,,,,,,,,1.03791,17730.0,811.15526,,,8259.19965,1.03867,,,,,11320.0,714.12216,,,,701.24808,10280.0,14990.0,17730.0,8302.88082,,,879.84988,15470.0,19440.0,,,,,,20650.0,,7007.46924,12980.0,,,,,,901.16281,,1.06113,,6401.77954,11950.0,8610.12638,804.04521,,,,,,,,,6522.63863,,,,,,20360.0,17730.0,,,,,,,,,,,6234.96035,,,,11970.0,,,774.84375,,,5047.48416,,10730.0,,,17730.0,,,,,,,,,,,9577.76777,940.34819,,13490.0,,,,965.23088,,,,,,,884.43542,10010.0,,,,,,29230.0,48200.0,,,726.61826,845.13025,,,,10760.0,,20620.0,,,,11990.0,9004.7823,,840.39886,,,,,,,27390.0,,,897.04988,,16300.0,,,5669.68318,,,20600.0,,,,,,,,,,867.45446,840.81179,,,889.42341,614.18802,,,4313.14347,,,1.03304,4007.31458,1.060878,844.79019,966.69672,,,6153.89455,,23460.0,631.8816,638.02605,,640.6931,,,672.24826,19590.0,,29230.0,,916.15039,,11080.0,1.0453,654.961335,1.044549,0.7906,1.06952,621.49526,,,814.92762,0.67119,873.939656,9125.15231,7432.4276,1.06109,,766.18388,14440.0,,795.60171,16810.0,,,,,,914.394869,7491.58508,,29230.0,,,,,,767.44846,13030.0,754.24643,19580.0,29230.0,17480.0,,,,9597.85598,,983.85813,821.43836,10260.0,,,,,,937.9626,,,,,,,,,,,920.91526,22910.0,,826.4907,,1.06106,1068.36693,761.522384,1.03543,941.6045,,,6374.17738,660.59389,12160.0,826.59985,,22910.0,948.5727,986.67721,686.61929,,12370.0,931.5259,698.3402,897.08393,,914.734876,1.04458,,,6558.14117,0.80187,,,,29230.0,835.18626,1.04918,10790.0,748.19879,0.73056,786.415,872.03614,,,14080.0,,8381.93327,725.24265,757.7343,795.77091,14480.0,,11330.0,,13790.0,,,,,,,,,,,,,,,,,1.04094,21370.0,,,907.07105,976.14553,,
1080,1.04957,,,796.05813,17730.0,,9883.31479,,,,,,,,,901.34554,17730.0,794.41,,,669.93578,5073.53433,,,,,922.35449,8662.32488,,,,5095.05838,834.18506,720.81609,17730.0,671.62874,,,863.68096,14810.0,20660.0,,,,,,20640.0,,6920.81754,12970.0,,,,,,1.04511,,907.78524,,6274.14167,973.56275,8456.67545,3539.03923,,,,,,,,,6522.63863,,,,,,20610.0,17730.0,,,,,,,,,,,830.51495,,,,12090.0,,,767.85683,,,670.65938,,860.08398,,,17730.0,,,,,,,,,,,9558.35546,11190.0,,13210.0,,,,11780.0,,,,,,,872.86438,9463.90093,,,,,,29230.0,48200.0,,,716.57272,831.1661,,,,10450.0,,1018.00598,,,,969.67055,14680.0,,6069.67275,,,,,,,27480.0,,,6554.22094,,757.70294,,,5560.18262,,,20650.0,,,,,,,,,,851.53798,829.73258,,,3916.33295,996.23538,,,1.04631,,,693.78985,879.92417,739.93939,1.04503,7073.16189,,,820.93318,,23870.0,1026.91791,12280.0,,7647.83923,,,661.51233,20620.0,,48200.0,,900.07143,,11110.0,850.84638,641.99833,891.9,1.06901,780.22971,1003.91044,,,5950.97286,1.09557,865.19268,8928.44634,993.24215,876.08917,,749.75648,13760.0,,781.28801,16770.0,,,,,,899.01008,7241.24179,,29230.0,,,,,,746.9384,13730.0,9103.9778,20400.0,29230.0,16760.0,,,,779.854,,4331.56848,5998.91833,16530.0,,,,,,926.85129,,,,,,,,,,,904.92282,23650.0,,16630.0,,873.49817,1075.61803,753.2055,767.20619,4142.961,,,6200.6941,650.55607,12180.0,816.52871,,23650.0,932.44233,4341.60645,8353.13394,,12330.0,916.61085,686.45991,3972.80527,,899.53707,647.3589,,,6380.15513,966.77609,,,,29230.0,819.95149,871.89584,11160.0,736.15032,0.86663,769.30944,862.96985,,,14260.0,,8106.67481,716.87589,9133.69223,9771.18262,14650.0,,935.2469,,13870.0,,,,,,,,,,,,,,,,,0.67736,20800.0,,,1.05438,959.40664,,
1075,696.315949,,,1.04898,17730.0,,16610.0,,,,,,,,,929.822469,29230.0,822.796299,,,8356.98774,1.069983,,,,,11580.0,8823.0,,,,711.11844,10450.0,15370.0,17730.0,8374.0,,,6579.0,15840.0,20670.0,,,,,,34080.0,,7099.0,1083.0,,,,,,914.10634,,934.67966,,6501.0,12160.0,720.674431,1.048,,,,,,,,,6522.63862,,,,,,20300.0,29230.0,,,,,,,,,,,6322.0,,,,12530.0,,,789.759341,,,693.89367,,17820.0,,,17730.0,,,,,,,,,,,810.274979,11500.0,,13670.0,,,,972.779829,,,,,,,898.674872,16530.0,,,,,,29230.0,48200.0,,,3296.11847,857.701362,,,,10880.0,,33420.0,,,,12060.0,14870.0,,851.447253,,,,,,,27700.0,,,6715.0,,27210.0,,,775.010666,,,20540.0,,,,,,,,,,881.103641,6324.0,,,899.453067,1027.0,,,974.922844,,,714.746205,907.203563,762.75855,857.361267,7224.0,,,851.247058,,24010.0,7814.0,12780.0,,1066.0,,,1126.0,20630.0,,48200.0,,928.277352,,11140.0,878.090572,1092.0,912.755173,1046.98473,804.370465,1040.0,,,827.274862,0.764181,3992.51747,15140.0,1016.0,902.398748,,772.19991,14490.0,,806.663445,16660.0,,,,,,927.583501,1021.0,,29230.0,,,,,,9454.0,13850.0,9360.0,20670.0,882.743753,17400.0,,,,9750.0,,997.204608,834.021236,850.186424,,,,,,951.83442,,,,,,,,,,,933.1672,23710.0,,16750.0,,899.653249,1101.68948,776.828911,790.105439,955.010326,,,871.385545,1105.0,12290.0,839.28465,,23710.0,961.348964,998.368633,696.854893,,1007.0,1.05452,708.17201,908.57471,,928.054238,1099.0,,,896.399139,996.274549,,,,29230.0,845.392062,896.729584,11310.0,759.206914,0.83713,801.604407,884.862883,,,1196.0,,692.185381,8981.0,9342.0,9940.0,14980.0,,11590.0,,14270.0,,,,,,,,,,,,,,,,,1.060797,21340.0,,,1.060845,7288.0,,
1053,0.117843,,,0.101461,2400.0,,111.913099,,,,,,,,,0.188783,119.468067,0.380389,,,92.608394,0.577959,,,,,127.872438,1.008466,,,,0.579836,116.210766,103.377467,119.468053,0.711393,,,0.504114,106.036354,137.446611,,,,,,84.02092,,1.002144,1.050591,,,,,,0.206798,,0.136984,,1.004804,136.101501,0.711961,0.578723,,,,,,,,,119.468058,,,,,,84.298253,119.468055,,,,,,,,,,,1.001528,,,,135.418782,,,1.0009,,,0.450345,,121.735352,,,119.468059,,,,,,,,,,,109.416292,128.1368,,92.202479,,,,132.904169,,,,,,,0.449458,112.329188,,,,,,119.468053,119.468078,,,0.252372,0.449342,,,,120.226575,,84.476499,,,,134.258225,101.861572,,0.709821,,,,,,,113.580361,,,1.005057,,111.73838,,,105.174011,,,1.140172,,,,,,,,,,0.709908,115.786345,,,0.57901,0.3354867,,,0.252805,,,0.231995,0.290916,0.123769,0.185546,132.32576,,,0.580724,,97.985787,87.119447,87.985463,,87.684857,,,0.708937,136.151141,,119.5,,0.172341,,124.766584,0.167801,0.335591,0.119656,0.086008,0.122788,0.199102,,,1.001298,0.08364,0.216356,103.082618,1.006292,0.131693,,0.238313,95.569256,,0.503498,114.403247,,,,,,0.177311,0.716162,,119.46806,,,,,,105.381562,92.442868,0.712541,84.4737273,119.46806,117.835584,,,,108.80729,,0.579314,1.001354,114.318042,,,,,,129.170406,,,,,,,,,,,0.174766,97.111522,,113.339618,,0.130695,91.15021,0.142679,0.279525,0.502159,,,0.713822,0.168076,136.475475,113.521181,,97.111761,0.195392,0.502303,94.801747,,1.015994,0.14697,0.138956,0.502027,,0.174779,0.132499,,,0.714178,0.1078951,,,,119.46806,0.449312,0.2697898,1.034298,0.356078,0.07653,0.221083,0.713999,,,96.461071,,94.146506,99.933152,104.143835,110.089467,101.036835,,128.159729,,97.119655,,,,,,,,,,,,,,,,,0.146748,86.988327,,,0.191914,1.002267,,
1020,0.07773,,,0.06089,72.46,,67.22,,,,,,,,,0.1121,72.46,0.28,,,55.53,0.226181,,,,,1.016,1.01,,,,0.5027,69.46,61.8,72.462861,0.7116,,,0.4133,63.23,83.36,,,,,,83.54,,0.5814,53.33,,,,,,0.120066,,0.09857,,1.005,81.66,0.455473,0.28,,,,,,,,,72.46,,,,,,84.120519,72.46,,,,,,,,,,,0.7097,,,,81.177699,,,0.58019,,,0.3813,,73.490272,,,72.462863,,,,,,,,,,,65.68,77.14,,55.32,,,,80.18,,,,,,,0.304279,67.28,,,,,,72.462861,72.46,,,0.1338,0.261232,,,,1.042,,84.37,,,,1.017,1.025,,0.4515,,,,,,,68.8,,,0.5869,,66.67896,,,0.382008,,,86.2,,,,,,,,,,0.3832,0.4128,,,0.2534,0.198575,,,0.1741,,,0.1305,0.1534,0.084877,0.109565,0.716018,,,0.383,,59.18,0.5055,86.92,,0.7182,,,0.3813,1.575,,72.46,,0.106803,,75.13,0.102089,0.215683,0.06234,0.048,0.085457,0.11507,,,0.451,0.04972,0.1847,1.029,0.7166,0.094141,,0.1687,56.506686,,0.4124,69.19,,,,,,0.1062,0.5141,,72.46,,,,,,1.011,1.058,0.7127,84.16,72.46,70.8,,,,1.011242,,0.3364,0.503464,68.61,,,,,,1.006,,,,,,,,,,,0.1079,58.55,,68.382133,,0.093777,0.711467,0.09281,0.14251,0.2708,,,0.4588,0.137,82.05,0.7138,,58.55,0.108,0.356455,1.003,,0.6079,0.1209,0.082035,0.3359,,0.1051,0.07692,,,0.4595,0.069694,,,,72.46,0.2531,0.1879,75.49,0.2608,0.04605,0.1584,0.5105,,,57.85,,0.7196,0.583728,62.52,66.13,60.27,,1.016,,58.39,,,,,,,,,,,,,,,,,0.084795,85.338864,,,0.1041,0.5048,,
1025,0.584517,,,0.25526,6523.0,,304.668989,,,,,,,,,0.506446,324.74376,1.003474,,,1.010537,0.711914,,,,,210.254845,265.158206,,,,1.003812,313.167295,278.337125,6523.0,253.383527,,,198.39043,284.89278,228.711975,,,,,,228.379201,,214.233774,4845.0,,,,,,0.583567,,0.712147,,194.963497,223.205152,262.975336,298.673066,,,,,,,,,2400.0,,,,,,7577.0,6523.0,,,,,,,,,,,314.561142,,,,223.30879,,,289.349641,,,255.023645,,200.460923,,,324.743738,,,,,,,,,,,296.6,4241.0,,250.261155,,,,218.745917,,,,,,,1.003334,303.348274,,,,,,324.743723,324.74378,,,0.711726,314.49663,,,,198.264652,,229.21471,,,,221.176792,274.856414,,313.286282,,,,,,,307.523855,,,201.899228,,300.81552,,,284.657023,,,235.861216,,,,,,,,,,196.254695,1.004474,,,1.0035,1.003221,,,1.00322,,,1.003338,202.060546,0.507371,0.583754,217.467111,,,311.388304,,265.561149,235.862724,237.397162,,237.588121,,,250.598118,223.08507,,324.74372,,0.712045,,205.43689,0.455196,1.003365,0.303618,0.23155,0.507167,0.583888,,,304.736548,0.23709,0.711562,278.522643,227.001903,0.71226,,284.073486,258.089682,,296.158553,310.876286,,,,,,0.506792,228.8,,10750.0,,,,,,285.291739,251.495855,281.696154,227.862152,324.7,319.306125,,,,293.656196,,222.084497,307.199203,311.84171,,,,,,1.008128,,,,,,,,,,,0.712,264.280192,,308.996579,,0.71226,246.760913,0.388092,1.003199,212.675253,,,194.767962,0.711662,224.58458,1.006989,,264.279739,1.003418,222.362098,256.83229,,229.179054,0.506943,0.417514,202.51268,,0.506749,0.364765,,,200.435872,0.389318,,,,10750.0,1.003316,0.7116,206.097474,278.482578,0.20888,0.711688,197.71572,,,262.8,,254.451249,270.533879,282.117732,298.366814,272.128248,,210.848636,,262.369151,,,,,,,,,,,,,,,,,0.387738,233.516373,,,0.454777,221.264332,,
1064,0.34641,,,0.34914,324.74376,,283.5251,,,,,,,,,0.45599,6522.63861,283.96731,,,236.62976,1.00395,,,,,327.27755,249.47714,,,,1.00542,298.30829,0.79197,6522.6386,239.08078,,,307.06844,270.55285,7216.34571,,,,,,7416.66944,,334.26884,227.97203,,,,,,0.41814,,0.45564,,302.42904,347.71672,246.67391,281.34699,,,,,,,,,2399.54473,,,,,,7533.39488,324.74377,,,,,,,,,,,1.00655,,,,4186.7827,,,272.42331,,,239.85164,,317.38105,,,6522.63861,,,,,,,,,,,280.4899,326.40585,,4734.03858,,,,346.05086,,,,,,,1.00451,282.96,,,,,,324.74376,324.7438,,,0.50779,296.07538,,,,3713.70942,,377.68244,,,,345.83582,263.183162,,292.27225,,,,,,,305.70219,,,313.83314,,291.43795,,,269.55963,,,224.07826,,,,,,,,,,304.30721,295.64739,,,311.01579,1.00411,,,1.00386,,,0.45599,1.00369,0.36441,0.41829,338.73802,,,292.68751,,258.96346,223.20108,227.17674,,222.4841,,,235.76528,342.34463,,324.74376,,0.50827,,323.38353,0.50847,0.71343,0.34625,0.24706,0.36515,0.71283,,,288.56453,0.23946,308.60134,262.39909,213.95112,0.41781,,0.58396,230.594,,279.42951,304.56761,,,,,,0.41893,215.15967,,324.74382,,,,,,268.40278,239.56877,264.16937,7599.25006,324.74375,299.08596,,,,279.22854,,343.5015,290.72995,290.43585,,,,,,330.14995,,,,,,,,,,,0.58447,253.41892,,293.0407,,0.41787,1.00964,0.38829,273.4098,330.21391,,,302.02699,1.00379,213.71908,290.11246,,253.41896,0.58448,344.47557,242.52758,,4415.43305,1.0036,0.50871,1.00463,,0.41893,0.41798,,,310.72029,0.31601,,,,324.74382,0.71325,1.00413,322.76805,1.00465,0.24237,0.50763,306.63242,,,252.23854,,239.4734,255.27161,266.21959,287.1574,253.18353,,328.46399,,256.02285,,,,,,,,,,,,,,,,,0.419084,224.55812,,,0.50834,345.74481,,
1037,0.078676,,,0.061444,535.411169,,1.038549,,,,,,,,,0.105305,535.41117,0.291986,,,1.012198,0.186411,,,,,72.432893,1.014007,,,,0.358245,64.874159,92.749753,535.411401,0.584426,,,0.50537,171.275269,344.508784,,,,,,378.548829,,0.415327,135.699681,,,,,,0.093243,,0.10807,,0.716333,76.130504,0.418751,0.270575,,,,,,,,,535.411401,,,,,,378.53091,535.411169,,,,,,,,,,,0.710519,,,,346.083245,,,0.710208,,,0.450931,,182.733528,,,535.411169,,,,,,,,,,,103.52855,123.038091,,137.766146,,,,124.832704,,,,,,,0.281214,105.626604,,,,,,535.411169,535.411402,,,0.13196,0.304694,,,,111.031854,,378.554922,,,,73.796413,1.033397,,0.452532,,,,,,,269.568888,,,1.007241,,308.518372,,,0.359108,,,212.856142,,,,,,,,,,0.505393,0.710479,,,0.356597,0.206924,,,0.198802,,,0.124156,0.149114,0.089477,0.090719,0.718975,,,0.340299,,243.025055,81.178656,78.367226,,1.00912,,,0.338015,344.57168,,535.411169,,0.09751,,121.290833,0.092493,0.216221,0.058054,0.045245,0.092228,0.122982,,,0.413862,0.049821,0.176709,97.721266,77.922471,0.098192,,0.136576,243.659091,,0.323488,180.860493,,,,,,0.105277,78.484633,,535.411169,,,,,,97.452042,142.85286,0.586321,343.712956,535.411402,112.194429,,,,1.0154061,,0.411437,0.413884,106.776479,,,,,,0.71771,,,,,,,,,,,0.097533,243.389359,,181.075411,,0.098613,0.455635,0.082958,0.137865,0.281843,,,66.618233,0.131548,128.21783,0.7161686,,243.389136,0.101538,0.502617,0.456737,,76.69265,0.116358,0.078128,0.410925,,0.105807,0.069305,,,1.007036,0.069805,,,,535.411169,0.31919,0.188287,118.635227,0.207927,0.043575,0.164708,68.490613,,,229.688812,,0.723449,0.586115,0.598571,94.332954,1.096218,,1.024151,,0.817208,,,,,,,,,,,,,,,,,0.08377,1.156112,,,0.100846,0.45433,,
1011,0.236339,,,0.215044,3956.0,,185.68915,,,,,,,,,0.45212,6522.63861,184.04053,,,252.20908,260.574003,,,,,211.827397,161.277443,,,,262.1665,192.10621,171.174869,196.967707,254.614205,,,199.342626,176.188136,228.3206,,,,,,229.42768,,215.15621,241.55876,,,,,,0.383868,,0.340327,,196.34068,223.157694,160.604022,1.002371,,,,,,,,,1455.39754,,,,,,4611.0,196.967717,,,,,,,,,,,1.003247,,,,2752.4112,,,176.410437,,,255.934578,,199.537366,,,196.967732,,,,,,,,,,,180.516084,211.38935,,250.694265,,,,217.895986,,,,,,,1.002438,184.903101,,,,,,196.96771,196.967766,,,0.413609,191.732629,,,,199.69268,,229.41821,,,,221.636379,167.28186,,190.607196,,,,,,,186.775078,,,202.954131,,185.417808,,,1.003016,,,237.27922,,,,,,,,,,196.98873,1.00331,,,201.149708,0.581197,,,0.710207,,,0.41343,0.58124,0.28621,0.323336,218.22313,,,1.00354,,160.729123,236.568796,239.43807,,238.56287,,,251.612546,224.38877,,196.967716,,0.323206,,205.486055,0.323274,1.002265,0.222822,0.178248,0.297102,0.504231,,,185.5921,0.20027,0.4136,170.542849,227.36161,0.359984,,0.452072,5250.75662,,1.003141,187.145432,,,,,,0.581392,1.007963,,196.967722,,,,,,173.9078,252.24746,1.005211,229.61853,6523.0,194.507137,,,,179.636905,,1.002538,187.02265,189.34528,,,,,,213.16008,,,,,,,,,,,0.323211,5317.0,,187.132204,,0.38398,247.732249,0.275782,0.504379,0.710629,,,1.00612,0.41367,225.20258,187.40177,,5317.0,0.339988,1.002536,258.020807,,230.526139,0.35995,0.275889,1.002401,,0.581375,0.240618,,,1.006469,0.268056,,,,196.967722,0.71049,0.452489,4140.0,1.002609,0.1732,0.58104,198.145541,,,263.38278,,255.878474,165.03162,171.41438,182.576734,167.099442,,211.596334,,160.0024,,,,,,,,,,,,,,,,,0.323656,237.521465,,,0.35971,221.88398,,
1056,0.265515,,,0.186524,196.967701,,185.746965,,,,,,,,,0.294712,196.96773,0.709809,,,153.275618,1.001775,,,,,211.598284,162.041266,,,,159.872717,192.722772,170.742384,196.9677,154.938797,,,1.002928,175.856098,226.811924,,,,,,229.58636,,1.003087,147.434318,,,,,,0.321817,,0.358691,,197.018802,224.984845,161.304142,182.6,,,,,,,,,1455.0,,,,,,229.064435,3956.0,,,,,,,,,,,192.292006,,,,2708.0,,,177.071427,,,156.111973,,200.947459,,,196.967712,,,,,,,,,,,181.092082,212.161057,,152.407697,,,,219.658066,,,,,,,0.709837,186.127208,,,,,,196.967701,196.967736,,,0.382313,1.001908,,,,199.526709,,229.617263,,,,222.366138,168.358445,,191.785237,,,,,,,187.3,,,203.599609,,185.455769,,,174.206366,,,143.037416,,,,,,,,,,197.841801,191.739592,,,0.5807176,0.580363,,,1.001657,,,0.382312,1.001571,0.322422,0.338724,219.513472,,,0.711267,,161.873203,144.248543,145.480231,,145.50078,,,1.002255,226.198703,,197.0,,0.382609,,206.2,0.338719,1.00176,0.239262,0.1707132,0.295151,0.358696,,,186.303039,0.163089,0.450922,170.442149,228.701065,0.3219,,0.451057,159.758872,,180.94611,189.025802,,,,,,0.451126,230.582866,,196.967713,,,,,,174.799092,152.703654,172.511203,229.353592,196.967716,195.206479,,,,180.450535,,0.580969,187.791016,189.778333,,,,,,1.006113,,,,,,,,,,,0.358505,160.601533,,187.232629,,0.321913,249.094007,0.2841091,0.580232,214.622495,,,196.426225,0.382358,225.679304,1.005111,,160.600795,0.382646,0.580952,156.9,,230.755336,0.35851,0.284001,0.503957,,0.451114,0.29543,,,202.1,0.214523,,,,196.967713,0.70976,0.503683,205.856342,0.709809,0.152911,0.503399,199.122964,,,160.2,,156.29854,1.004211,172.49806,182.271201,167.859182,,212.075463,,160.671265,,,,,,,,,,,,,,,,,0.257469,144.636926,,,0.338428,222.882751,,
HC0,0.151147,,,0.1255052,119.5,,112.6,,,,,,,,,0.221685,119.468071,0.579293,,,151.6,0.449397,,,,,128.225755,97.5097512,,,,0.709415,114.9,102.2,119.5,153.4,,,1.0022496,106.4,138.8,,,,,,139.2,,0.7107193,145.3,,,,,,0.2389022,,0.232683,,1.0052177,135.1,97.0633876,0.579258,,,,,,,,,882.7,,,,,,139.0,119.468054,,,,,,,,,,,1.002125,,,,139.232795,,,0.709808,,,0.503252,,120.913198,,,2400.0,,,,,,,,,,,1.011,1.037279,,152.047594,,,,131.7,,,,,,,0.579403,1.0308773,,,,,,119.5,119.5,,,0.3557245,0.449774,,,,121.0,,139.3,,,,133.7,101.0,,0.7100802,,,,,,,111.534909,,,0.71497,,112.535961,,,104.5,,,143.048747,,,,,,,,,,0.5811962,0.504277,,,0.411218,0.3359719,,,0.3559952,,,0.2611073,0.2703897,0.1867623,0.227,132.1,,,114.839355,,97.004846,0.7112938,143.8,,1.0071251,,,0.5800532,139.0,,119.468053,,0.1999749,,124.8,0.200055,0.304576,0.130522,0.097363,0.2269746,0.22183,,,1.002052,0.107273,0.38014,103.0,137.558268,0.2216684,,0.26128,97.72,,0.580772,113.39208,,,,,,0.1866475,138.6,,119.5,,,,,,104.888714,151.7,103.762671,136.9,119.468076,117.909684,,,,107.7,,0.50268,1.0020713,115.369747,,,,,,1.006,,,,,,,,,,,0.1999955,97.2634544,,113.8,,0.2216719,149.520041,0.1690571,0.3187173,1.0012017,,,118.0,0.3186053,135.799513,1.004686,,97.263368,0.2078496,0.502684,155.57599,,138.4,0.2530162,0.163075,0.502419,,0.1866405,0.152908,,,121.4,0.159727,,,,119.5,0.579274,0.3559607,124.5,0.7086581,0.091961,0.280215,119.9,,,98.337097,,154.418653,1.003922,103.6,109.5,100.565295,,127.5,,96.1611098,,,,,,,,,,,,,,,,,0.164882,142.7,,,0.199838,133.8,,
