,A_101,A_102,A_103,A_201,A_202,A_203,A_205,A_206,A_207,A_210,A_211,A_214,A_216,A_220,A_264,A_301,A_302,A_1101,A_1102,A_1103,A_2301,A_2402,A_2403,A_2404,A_2407,A_2410,A_2501,A_2601,A_2603,A_2608,A_2901,A_2902,A_3001,A_3002,A_3004,A_3101,A_3103,A_3104,A_3201,A_3301,A_3303,A_3401,A_3402,A_3601,A_4027,A_4386,A_6601,A_6602,A_6801,A_6802,A_6817,A_6901,A_7401,A_7403,A_8001,B_702,B_705,B_801,B_1301,B_1302,B_1401,B_1402,B_1501,B_1502,B_1503,B_1504,B_1505,B_1506,B_1507,B_1508,B_1509,B_1510,B_1511,B_1512,B_1513,B_1515,B_1516,B_1517,B_1518,B_1520,B_1521,B_1524,B_1525,B_1526,B_1527,B_1529,B_1530,B_1531,B_1537,B_1801,B_1802,B_1803,B_1804,B_2702,B_2703,B_2704,B_2705,B_2706,B_2707,B_3501,B_3502,B_3503,B_3504,B_3505,B_3508,B_3509,B_3510,B_3512,B_3517,B_3519,B_3520,B_3521,B_3522,B_3541,B_3543,B_3701,B_3801,B_3802,B_3901,B_3902,B_3903,B_3905,B_3906,B_3908,B_3909,B_3910,B_3911,B_3915,B_3924,B_4001,B_4002,B_4004,B_4006,B_4009,B_4010,B_4012,B_4101,B_4102,B_4104,B_4201,B_4402,B_4403,B_4404,B_4405,B_4407,B_4501,B_4601,B_4701,B_4801,B_4802,B_4803,B_4901,B_5001,B_5002,B_5101,B_5102,B_5105,B_5106,B_5107,B_5108,B_5123,B_5201,B_5301,B_5401,B_5501,B_5502,B_5601,B_5603,B_5604,B_5701,B_5702,B_5703,B_5801,B_5802,B_5901,B_6701,B_7020,B_7301,B_7801,B_8101,B_8201,B_8202,C_102,C_202,C_210,C_302,C_303,C_304,C_305,C_306,C_401,C_403,C_407,C_501,C_602,C_701,C_702,C_704,C_726,C_801,C_802,C_804,C_1202,C_1203,C_1402,C_1403,C_1502,C_1504,C_1505,C_1601,C_1602,C_1604,C_1701,C_1801,DRB5_101,DRB5_102,DRB5_202,DRB5_9901,DRB4_101,DRB4_103,DRB4_9901,DRB3_101,DRB3_202,DRB3_210,DRB3_224,DRB3_301,DRB3_9901,DRB1_101,DRB1_102,DRB1_103,DRB1_301,DRB1_302,DRB1_401,DRB1_402,DRB1_403,DRB1_404,DRB1_405,DRB1_406,DRB1_407,DRB1_408,DRB1_410,DRB1_411,DRB1_701,DRB1_801,DRB1_802,DRB1_803,DRB1_804,DRB1_806,DRB1_807,DRB1_810,DRB1_811,DRB1_901,DRB1_1001,DRB1_1101,DRB1_1102,DRB1_1103,DRB1_1104,DRB1_1106,DRB1_1111,DRB1_1143,DRB1_1201,DRB1_1202,DRB1_1301,DRB1_1302,DRB1_1303,DRB1_1304,DRB1_1305,DRB1_1312,DRB1_1315,DRB1_1321,DRB1_1401,DRB1_1402,DRB1_1403,DRB1_1404,DRB1_1405,DRB1_1406,DRB1_1407,DRB1_1409,DRB1_1410,DRB1_1415,DRB1_1444,DRB1_1501,DRB1_1502,DRB1_1503,DRB1_1601,DRB1_1602,DQB1_201,DQB1_202,DQB1_301,DQB1_302,DQB1_303,DQB1_304,DQB1_401,DQB1_402,DQB1_501,DQB1_502,DQB1_503,DQB1_504,DQB1_601,DQB1_602,DQB1_603,DQB1_604,DQB1_605,DQB1_609,DQA1_101,DQA1_102,DQA1_103,DQA1_104,DQA1_201,DQA1_301,DQA1_302,DQA1_303,DQA1_401,DQA1_501,DQA1_503,DQA1_505,DQA1_509,DQA1_601,DPB1_101,DPB1_201,DPB1_202,DPB1_301,DPB1_401,DPB1_402,DPB1_501,DPB1_502,DPB1_601,DPB1_901,DPB1_902,DPB1_1001,DPB1_1101,DPB1_1301,DPB1_1401,DPB1_1501,DPB1_1601,DPB1_1701,DPB1_1801,DPB1_1901,DPB1_2001,DPB1_2101,DPB1_2201,DPB1_2301,DPB1_2601,DPB1_2801,DPB1_3001,DPB1_3101,DPB1_3301,DPB1_3401,DPB1_3501,DPB1_4001,DPB1_4501,DPB1_4801,DPB1_8101,DPB1_8501,DPA1_103,DPA1_104,DPA1_105,DPA1_107,DPA1_201,DPA1_202,DPA1_301,DPA1_401
1025,3362.1,,,3348.8,3369.0,,3369.1,,,,,,,,,3366.1,3368.8,3353.8,,,3357.6,3364.1,,,,,3337.3,3330.6,,,,3368.3,3368.3,3369.2,3368.9,3368.9,,,3368.9,3369.3,3367.9,,,,,,3369.6,,3368.7,3364.9,,,,,,3367.3,,3366.7,,3365.2,3369.2,3369.0,3291.4,,,,,,,,,3369.4,,,,,,3368.2,3352.5,,,,,,,,,,,3367.2,,,,3352.9,,,3365.0,,,3291.2,,3367.8,,,3367.8,,,,,,,,,,,3355.2,3347.0,,3352.1,,,,3355.9,,,,,,,3366.3,3368.5,,,,,,3368.1,3369.3,,,3353.0,3337.0,,,,3369.3,,3369.5,,,,3369.2,3369.4,,3351.1,,,,,,,3365.9,,,3368.6,,3337.8,,,3355.0,,,3369.3,,,,,,,,,,3368.4,3367.7,,,3366.4,3366.9,,,3369.0,,,3367.5,3365.8,3368.1,3351.8,3369.2,,,3368.4,,3366.2,3367.3,3368.9,,3354.2,,,3368.4,3367.8,,3352.0,,3367.3,,3354.6,3304.4,3246.2,3280.5,3319.4,3367.9,3316.2,,,3368.4,3248.3,3347.9,3369.5,3352.6,3366.0,,3268.8,3366.5,,3351.0,3368.9,,,,,,3368.4,3354.4,,3367.6,,,,,,3368.5,3368.6,3283.0,3369.3,3353.4,3366.0,,,,3368.4,,3367.4,3368.7,3369.5,,,,,,3344.6,,,,,,,,,,,3353.2,3368.6,,3351.9,,3365.0,2947.1,3325.4,3368.3,3352.6,,,3369.1,3368.4,3354.7,3363.4,,3368.6,3347.9,3336.1,3368.8,,3369.3,3368.9,3367.7,3367.2,,3354.3,3352.1,,,3369.0,3284.4,,,,3367.4,3351.6,3188.5,3350.3,2992.4,3164.6,3316.0,3368.6,,,3323.0,,3367.3,3368.7,3368.9,3323.2,3367.3,,3356.0,,3369.2,,,,,,,,,,,,,,,,,3354.4,3368.2,,,3368.5,3355.2,,
1064,2862.6,,,2799.3,2862.3,,2863.7,,,,,,,,,2862.8,2862.9,2861.8,,,2863.1,2846.8,,,,,2845.9,2847.0,,,,2862.7,2861.1,2844.0,2863.2,2863.2,,,2860.6,2863.8,2862.5,,,,,,2861.8,,2860.6,2863.8,,,,,,2861.7,,2843.2,,2863.2,2860.9,2862.1,2834.7,,,,,,,,,2863.6,,,,,,2862.5,2807.2,,,,,,,,,,,2848.1,,,,2862.4,,,2850.0,,,2821.9,,2862.3,,,2862.3,,,,,,,,,,,2852.1,2860.8,,2844.3,,,,2838.8,,,,,,,2846.3,2846.1,,,,,,2863.6,2863.7,,,2860.6,2858.1,,,,2844.2,,2863.3,,,,2863.2,2863.7,,2826.0,,,,,,,2861.2,,,2862.3,,2846.6,,,2860.2,,,2863.2,,,,,,,,,,2863.1,2847.5,,,2857.9,2835.9,,,2863.4,,,2860.9,2846.0,2845.9,2862.6,2862.4,,,2863.0,,2861.6,2862.0,2862.7,,2862.1,,,2860.1,2863.6,,2848.5,,2863.0,,2863.3,2818.8,2760.9,2709.8,2803.1,2834.6,2843.0,,,2862.4,2857.1,2817.5,2863.6,2845.2,2861.5,,2763.9,2863.4,,2843.6,2863.0,,,,,,2857.8,2857.7,,2863.7,,,,,,2863.4,2863.1,2820.8,2862.4,2858.7,2850.1,,,,2846.7,,2859.8,2861.5,2863.4,,,,,,2832.6,,,,,,,,,,,2850.7,2862.5,,2849.2,,2861.0,2295.6,2829.6,2857.2,2845.7,,,2859.0,2861.7,2863.2,2863.4,,2862.5,2836.7,2848.5,2863.1,,2856.3,2845.7,2861.0,2861.5,,2857.7,2843.2,,,2858.6,2831.8,,,,2863.7,2861.3,2763.0,2847.4,2569.7,2693.1,2841.0,2859.9,,,2796.3,,2849.4,2853.0,2862.0,2831.8,2862.4,,2862.4,,2863.4,,,,,,,,,,,,,,,,,2840.4,2862.9,,,2861.8,2862.6,,
1037,45270.0,,,44615.0,45367.0,,45361.0,,,,,,,,,45313.0,45356.0,45237.0,,,45363.0,44940.0,,,,,45105.0,45032.0,,,,45355.0,45360.0,45373.0,45375.0,45328.0,,,45364.0,45375.0,45374.0,,,,,,45374.0,,45332.0,45375.0,,,,,,45206.0,,45265.0,,45303.0,45341.0,45352.0,44845.0,,,,,,,,,45367.0,,,,,,45374.0,45150.0,,,,,,,,,,,45239.0,,,,45275.0,,,45183.0,,,44806.0,,45160.0,,,45275.0,,,,,,,,,,,45331.0,45259.0,,45134.0,,,,45351.0,,,,,,,45265.0,45224.0,,,,,,45352.0,45373.0,,,45101.0,45267.0,,,,45365.0,,45371.0,,,,45338.0,45358.0,,45125.0,,,,,,,45317.0,,,45346.0,,45192.0,,,45331.0,,,45336.0,,,,,,,,,,45357.0,45320.0,,,45129.0,45173.0,,,45357.0,,,45315.0,45330.0,45336.0,45310.0,45367.0,,,45348.0,,45376.0,45365.0,45368.0,,45234.0,,,45355.0,45374.0,,45127.0,,45308.0,,45306.0,44871.0,44396.0,43400.0,44592.0,45256.0,44803.0,,,45312.0,44814.0,44868.0,45374.0,45268.0,45295.0,,43945.0,45300.0,,44844.0,45267.0,,,,,,45265.0,45223.0,,45367.0,,,,,,45344.0,45363.0,43957.0,45350.0,45270.0,44967.0,,,,45267.0,,45236.0,45334.0,45366.0,,,,,,45171.0,,,,,,,,,,,45162.0,45375.0,,45305.0,,45213.0,39005.0,45081.0,45344.0,45341.0,,,45347.0,45258.0,45297.0,45363.0,,45368.0,44818.0,45015.0,45330.0,,45361.0,45292.0,45137.0,45232.0,,45248.0,45030.0,,,45357.0,44349.0,,,,45366.0,45279.0,43583.0,45278.0,40923.0,41693.0,44592.0,45314.0,,,44876.0,,45170.0,45345.0,45286.0,44988.0,45291.0,,45357.0,,45370.0,,,,,,,,,,,,,,,,,45186.0,45293.0,,,45327.0,45340.0,,
1011,4947.6,,,4906.4,4986.7,,4985.5,,,,,,,,,4986.1,4986.0,4982.1,,,4987.2,4978.2,,,,,4969.1,4983.1,,,,4986.4,4985.4,4986.7,4985.5,4984.4,,,4986.0,4985.2,4987.6,,,,,,4986.8,,4983.6,4987.6,,,,,,4973.2,,4985.1,,4986.6,4982.6,4985.7,4906.0,,,,,,,,,4987.4,,,,,,4985.5,4929.7,,,,,,,,,,,4934.0,,,,4985.3,,,4972.0,,,4907.3,,4972.0,,,4985.8,,,,,,,,,,,4984.4,4985.6,,4953.1,,,,4985.6,,,,,,,4947.4,4984.1,,,,,,4987.0,4984.6,,,4967.5,4970.5,,,,4986.6,,4985.9,,,,4986.4,4987.1,,4889.9,,,,,,,4985.2,,,4986.6,,4970.1,,,4986.1,,,4987.2,,,,,,,,,,4986.5,4986.4,,,4982.4,4971.4,,,4987.3,,,4985.4,4983.1,4985.7,4969.5,4986.8,,,4986.7,,4985.8,4976.6,4986.9,,4957.5,,,4985.4,4987.6,,4928.7,,4982.1,,4973.6,4964.7,4919.0,4717.2,4881.6,4970.3,4923.6,,,4985.1,4877.1,4964.0,4987.0,4985.7,4972.1,,4846.3,4983.9,,4913.2,4984.1,,,,,,4953.3,4953.9,,4972.6,,,,,,4986.8,4985.0,4863.0,4987.3,4969.8,4887.5,,,,4985.6,,4954.5,4985.9,4987.5,,,,,,4970.9,,,,,,,,,,,4954.7,4982.4,,4986.4,,4985.1,4243.2,4907.2,4986.9,4986.2,,,4982.5,4986.2,4986.8,4986.6,,4982.4,4951.8,4955.2,4971.8,,4984.8,4986.2,4954.7,4956.1,,4968.6,4953.4,,,4982.0,4881.4,,,,4972.7,4985.2,4832.6,4938.4,4481.2,4648.3,4851.6,4984.3,,,4950.0,,4968.1,4986.6,4986.5,4952.6,4972.2,,4984.6,,4987.0,,,,,,,,,,,,,,,,,4957.8,4985.8,,,4985.4,4985.9,,
1056,6304.4,,,6215.2,6293.2,,6304.6,,,,,,,,,6289.3,6291.6,6303.0,,,6304.1,6271.4,,,,,6260.5,6228.8,,,,6302.5,6305.4,6305.3,6304.3,6303.4,,,6299.5,6291.0,6305.3,,,,,,6305.5,,6278.9,6303.5,,,,,,6264.1,,6301.6,,6303.8,6305.0,6303.2,6222.8,,,,,,,,,6290.6,,,,,,6304.2,6287.7,,,,,,,,,,,6260.3,,,,6290.0,,,6286.2,,,6189.2,,6301.9,,,6303.5,,,,,,,,,,,6304.4,6279.1,,6258.8,,,,6304.9,,,,,,,6302.4,6287.1,,,,,,6305.2,6305.3,,,6271.3,6289.7,,,,6305.2,,6305.4,,,,6301.1,6304.0,,6273.3,,,,,,,6289.6,,,6303.3,,6273.6,,,6303.4,,,6304.7,,,,,,,,,,6292.7,6289.1,,,6287.0,6274.6,,,6303.4,,,6303.2,6288.7,6287.2,6303.7,6304.4,,,6302.4,,6302.4,6304.8,6305.2,,6303.2,,,6302.4,6305.3,,6271.4,,6290.2,,6292.7,6192.8,6114.1,6071.5,6210.6,6276.7,6212.7,,,6303.0,6120.0,6245.5,6304.8,6262.0,6290.7,,6128.7,6304.0,,6185.3,6291.6,,,,,,6301.4,6277.8,,6304.9,,,,,,6304.0,6305.1,6070.3,6304.0,6302.5,6274.4,,,,6276.5,,6271.5,6303.8,6304.0,,,,,,6243.9,,,,,,,,,,,6302.1,6300.8,,6290.1,,6274.6,5360.1,6274.1,6304.5,6302.0,,,6304.9,6304.5,6304.4,6302.0,,6300.8,6271.3,6269.7,6257.7,,6304.0,6304.1,6275.0,6299.7,,6301.5,6270.5,,,6291.5,6178.8,,,,6304.7,6288.9,5923.9,6303.9,5854.9,5828.5,6226.4,6287.7,,,6257.6,,6275.1,6290.7,6289.9,6247.8,6302.4,,6304.2,,6305.1,,,,,,,,,,,,,,,,,6275.8,6289.3,,,6303.6,6289.0,,
HC0,13832.0,,,13644.0,13862.0,,13862.0,,,,,,,,,13825.0,13850.0,13855.0,,,13860.0,13725.0,,,,,13788.0,13780.0,,,,13861.0,13861.0,13862.0,13862.0,13857.0,,,13861.0,13861.0,13860.0,,,,,,13850.0,,13859.0,13861.0,,,,,,13833.0,,13825.0,,13859.0,13850.0,13847.0,13723.0,,,,,,,,,13852.0,,,,,,13851.0,13783.0,,,,,,,,,,,13809.0,,,,13846.0,,,13788.0,,,13666.0,,13845.0,,,13823.0,,,,,,,,,,,13834.0,13842.0,,13734.0,,,,13859.0,,,,,,,13821.0,13843.0,,,,,,13861.0,13862.0,,,13734.0,13836.0,,,,13860.0,,13861.0,,,,13850.0,13846.0,,13701.0,,,,,,,13848.0,,,13846.0,,13758.0,,,13834.0,,,13850.0,,,,,,,,,,13847.0,13833.0,,,13779.0,13819.0,,,13861.0,,,13833.0,13846.0,13827.0,13835.0,13861.0,,,13857.0,,13860.0,13861.0,13850.0,,13833.0,,,13860.0,13862.0,,13774.0,,13846.0,,13839.0,13604.0,13585.0,13261.0,13634.0,13797.0,13632.0,,,13835.0,13615.0,13701.0,13862.0,13812.0,13815.0,,13427.0,13837.0,,13639.0,13848.0,,,,,,13823.0,13845.0,,13862.0,,,,,,13858.0,13862.0,13517.0,13850.0,13795.0,13745.0,,,,13809.0,,13812.0,13848.0,13861.0,,,,,,13797.0,,,,,,,,,,,13810.0,13860.0,,13859.0,,13822.0,12022.0,13759.0,13848.0,13859.0,,,13847.0,13823.0,13847.0,13849.0,,13860.0,13727.0,13739.0,13848.0,,13860.0,13857.0,13799.0,13837.0,,13843.0,13771.0,,,13835.0,13564.0,,,,13839.0,13810.0,13281.0,13820.0,12499.0,12832.0,13678.0,13814.0,,,13695.0,,13816.0,13860.0,13859.0,13744.0,13837.0,,13861.0,,13860.0,,,,,,,,,,,,,,,,,13809.0,13848.0,,,13824.0,13856.0,,
HC1,39287.0,,,38702.0,39313.0,,39331.0,,,,,,,,,39286.0,39318.0,39274.0,,,39327.0,39030.0,,,,,39057.0,39119.0,,,,39330.0,39332.0,39331.0,39331.0,39310.0,,,39320.0,39332.0,39322.0,,,,,,39328.0,,39271.0,39329.0,,,,,,39214.0,,39220.0,,39272.0,39300.0,39273.0,38781.0,,,,,,,,,39330.0,,,,,,39312.0,39149.0,,,,,,,,,,,39216.0,,,,39212.0,,,39177.0,,,38819.0,,39215.0,,,39233.0,,,,,,,,,,,39280.0,39214.0,,39028.0,,,,39251.0,,,,,,,39237.0,39208.0,,,,,,39322.0,39329.0,,,39128.0,39247.0,,,,39330.0,,39323.0,,,,39327.0,39328.0,,39086.0,,,,,,,39307.0,,,39324.0,,39117.0,,,39296.0,,,39296.0,,,,,,,,,,39294.0,39299.0,,,39187.0,39183.0,,,39311.0,,,39304.0,39317.0,39263.0,39258.0,39331.0,,,39329.0,,39329.0,39330.0,39316.0,,39221.0,,,39302.0,39332.0,,39124.0,,39256.0,,39283.0,38782.0,38514.0,37679.0,38676.0,39249.0,38875.0,,,39276.0,38701.0,38946.0,39323.0,39239.0,39283.0,,38212.0,39297.0,,38911.0,39256.0,,,,,,39225.0,39249.0,,39322.0,,,,,,39315.0,39329.0,38174.0,39302.0,39150.0,38994.0,,,,39212.0,,39202.0,39326.0,39331.0,,,,,,39140.0,,,,,,,,,,,39176.0,39324.0,,39210.0,,39162.0,33878.0,39147.0,39300.0,39299.0,,,39302.0,39262.0,39296.0,39312.0,,39323.0,38912.0,39044.0,39294.0,,39326.0,39295.0,39181.0,39270.0,,39261.0,39051.0,,,39328.0,38514.0,,,,39329.0,39255.0,37734.0,39247.0,35561.0,36288.0,38767.0,39228.0,,,39006.0,,39146.0,39297.0,39271.0,39009.0,39264.0,,39312.0,,39332.0,,,,,,,,,,,,,,,,,39205.0,39242.0,,,39278.0,39256.0,,
HC2,2830.3,,,2810.3,2831.5,,2830.8,,,,,,,,,2830.5,2831.1,2831.2,,,2831.8,2827.9,,,,,2801.2,2829.3,,,,2831.3,2829.7,2831.0,2831.4,2827.5,,,2831.3,2828.4,2830.8,,,,,,2831.0,,2831.3,2828.1,,,,,,2829.8,,2802.1,,2816.6,2831.8,2831.4,2780.6,,,,,,,,,2831.8,,,,,,2831.7,2829.7,,,,,,,,,,,2796.4,,,,2816.3,,,2813.5,,,2826.6,,2826.0,,,2815.6,,,,,,,,,,,2831.5,2816.6,,2826.1,,,,2831.0,,,,,,,2830.0,2815.6,,,,,,2830.0,2831.3,,,2809.9,2827.7,,,,2813.2,,2832.0,,,,2831.6,2830.4,,2797.5,,,,,,,2831.6,,,2828.0,,2786.6,,,2826.3,,,2831.5,,,,,,,,,,2831.4,2830.0,,,2808.6,2828.4,,,2831.8,,,2831.3,2828.7,2831.1,2830.0,2828.9,,,2831.2,,2831.9,2830.4,2831.5,,2823.6,,,2830.5,2830.9,,2812.7,,2829.6,,2831.6,2798.4,2776.8,2755.4,2797.1,2831.1,2811.5,,,2829.8,2826.4,2813.0,2831.0,2831.0,2831.5,,2718.7,2830.0,,2782.9,2828.5,,,,,,2829.9,2830.9,,2830.6,,,,,,2831.6,2831.9,2728.4,2830.7,2814.7,2813.7,,,,2831.0,,2830.2,2829.8,2831.9,,,,,,2829.6,,,,,,,,,,,2801.2,2831.7,,2813.8,,2830.7,2438.1,2814.6,2831.3,2831.3,,,2831.4,2831.1,2831.2,2831.7,,2831.7,2826.2,2829.0,2831.2,,2831.0,2830.5,2813.6,2830.2,,2829.8,2786.8,,,2831.4,2747.1,,,,2830.7,2825.1,2740.9,2831.1,2620.7,2599.6,2809.2,2813.8,,,2795.9,,2813.1,2829.1,2812.5,2812.0,2816.3,,2831.7,,2831.1,,,,,,,,,,,,,,,,,2829.3,2802.1,,,2813.4,2828.3,,
HC3,6688.1,,,6633.1,6718.1,,6719.0,,,,,,,,,6679.2,6719.0,6716.5,,,6716.1,6647.0,,,,,6655.4,6625.7,,,,6717.1,6718.8,6719.2,6718.8,6716.0,,,6692.8,6712.4,6717.3,,,,,,6719.5,,6715.5,6717.9,,,,,,6666.2,,6715.0,,6717.6,6691.2,6698.3,6630.2,,,,,,,,,6719.1,,,,,,6715.4,6703.1,,,,,,,,,,,6664.7,,,,6701.7,,,6676.5,,,6627.7,,6656.1,,,6686.3,,,,,,,,,,,6696.9,6681.8,,6679.2,,,,6708.1,,,,,,,6691.0,6671.8,,,,,,6715.2,6719.3,,,6676.7,6706.4,,,,6718.1,,6718.9,,,,6715.7,6718.7,,6677.8,,,,,,,6703.5,,,6697.7,,6704.9,,,6693.1,,,6716.3,,,,,,,,,,6716.8,6717.2,,,6671.8,6710.9,,,6699.4,,,6694.7,6706.6,6718.3,6707.0,6718.0,,,6713.2,,6714.8,6718.0,6712.7,,6672.8,,,6708.9,6707.4,,6675.5,,6717.2,,6718.1,6666.1,6553.5,6374.4,6652.1,6702.2,6674.1,,,6715.3,6655.5,6693.5,6704.8,6715.5,6715.5,,6517.3,6716.4,,6598.4,6708.2,,,,,,6691.9,6707.5,,6708.7,,,,,,6705.5,6718.7,6584.4,6718.3,6685.0,6635.0,,,,6702.5,,6701.0,6706.4,6713.1,,,,,,6684.2,,,,,,,,,,,6703.4,6715.8,,6717.8,,6698.8,5766.9,6693.1,6717.9,6716.1,,,6718.5,6716.2,6718.0,6694.4,,6706.1,6685.3,6674.9,6704.0,,6718.3,6716.2,6704.2,6681.5,,6705.7,6664.0,,,6718.4,6609.2,,,,6719.2,6680.8,6452.8,6687.1,6219.9,6067.4,6584.2,6704.0,,,6683.7,,6686.0,6705.4,6715.8,6677.3,6681.3,,6692.9,,6718.9,,,,,,,,,,,,,,,,,6672.2,6705.1,,,6715.7,6717.1,,
HC4,14221.0,,,14059.0,14236.0,,14236.0,,,,,,,,,14208.0,14235.0,14199.0,,,14232.0,14152.0,,,,,14128.0,14146.0,,,,14236.0,14235.0,14236.0,14235.0,14223.0,,,14231.0,14236.0,14235.0,,,,,,14235.0,,14199.0,14236.0,,,,,,14167.0,,14208.0,,14211.0,14233.0,14224.0,14081.0,,,,,,,,,14235.0,,,,,,14235.0,14168.0,,,,,,,,,,,14161.0,,,,14209.0,,,14193.0,,,13988.0,,14140.0,,,14209.0,,,,,,,,,,,14223.0,14207.0,,14096.0,,,,14232.0,,,,,,,14220.0,14194.0,,,,,,14225.0,14220.0,,,14178.0,14220.0,,,,14232.0,,14232.0,,,,14235.0,14235.0,,14129.0,,,,,,,14235.0,,,14227.0,,14172.0,,,14234.0,,,14212.0,,,,,,,,,,14233.0,14221.0,,,14145.0,14105.0,,,14218.0,,,14222.0,14220.0,14223.0,14179.0,14234.0,,,14222.0,,14237.0,14236.0,14210.0,,14172.0,,,14234.0,14236.0,,14133.0,,14203.0,,14211.0,14113.0,13950.0,13547.0,13986.0,14216.0,14024.0,,,14210.0,14077.0,14123.0,14233.0,14175.0,14198.0,,13820.0,14222.0,,14047.0,14232.0,,,,,,14187.0,14195.0,,14236.0,,,,,,14233.0,14234.0,13793.0,14236.0,14193.0,14082.0,,,,14195.0,,14185.0,14224.0,14229.0,,,,,,14142.0,,,,,,,,,,,14200.0,14236.0,,14200.0,,14159.0,12332.0,14177.0,14233.0,14233.0,,,14224.0,14233.0,14222.0,14210.0,,14236.0,14141.0,14099.0,14210.0,,14235.0,14207.0,14203.0,14187.0,,14220.0,14187.0,,,14235.0,13937.0,,,,14236.0,14231.0,13556.0,14208.0,12991.0,12949.0,13986.0,14209.0,,,14124.0,,14145.0,14186.0,14175.0,14126.0,14197.0,,14224.0,,14235.0,,,,,,,,,,,,,,,,,14210.0,14196.0,,,14218.0,14203.0,,
HC5,4691.7,,,4664.4,4705.8,,4706.4,,,,,,,,,4689.7,4704.5,4674.5,,,4705.5,4668.2,,,,,4673.2,4659.4,,,,4705.6,4705.9,4706.6,4705.6,4704.0,,,4705.5,4704.6,4706.7,,,,,,4706.4,,4705.2,4705.0,,,,,,4689.2,,4698.0,,4691.9,4706.3,4691.7,4649.0,,,,,,,,,4706.5,,,,,,4704.7,4662.2,,,,,,,,,,,4673.4,,,,4701.7,,,4688.8,,,4641.6,,4689.5,,,4662.0,,,,,,,,,,,4705.8,4690.9,,4660.2,,,,4705.3,,,,,,,4690.0,4688.7,,,,,,4706.6,4706.2,,,4685.8,4700.6,,,,4702.8,,4703.0,,,,4706.0,4706.5,,4656.1,,,,,,,4691.9,,,4704.8,,4673.5,,,4704.4,,,4704.7,,,,,,,,,,4704.9,4705.2,,,4654.5,4690.4,,,4705.6,,,4702.8,4705.3,4699.4,4700.0,4705.0,,,4705.7,,4706.3,4702.4,4677.3,,4686.1,,,4688.8,4704.8,,4677.0,,4681.6,,4677.7,4651.2,4644.6,4486.9,4606.8,4677.6,4685.5,,,4702.1,4639.6,4657.6,4705.2,4703.8,4694.6,,4546.9,4703.1,,4613.9,4705.7,,,,,,4684.8,4674.9,,4705.3,,,,,,4705.8,4706.5,4577.6,4704.0,4702.0,4671.8,,,,4702.5,,4687.2,4688.4,4703.5,,,,,,4689.6,,,,,,,,,,,4681.0,4706.5,,4677.7,,4653.7,4257.8,4688.6,4703.6,4706.4,,,4704.0,4705.7,4691.6,4705.9,,4706.5,4677.9,4603.3,4703.9,,4705.8,4705.7,4668.7,4687.6,,4699.4,4674.2,,,4704.0,4577.3,,,,4705.3,4704.1,4553.4,4691.4,4298.4,4266.6,4667.0,4675.7,,,4614.5,,4679.2,4705.7,4702.9,4616.6,4690.1,,4703.6,,4706.3,,,,,,,,,,,,,,,,,4688.4,4676.5,,,4704.1,4702.7,,
HC6,31197.0,,,30802.0,31233.0,,31250.0,,,,,,,,,31215.0,31240.0,31202.0,,,31242.0,31017.0,,,,,31034.0,31092.0,,,,31251.0,31248.0,31252.0,31253.0,31221.0,,,31202.0,31252.0,31249.0,,,,,,31252.0,,31227.0,31250.0,,,,,,31208.0,,31172.0,,31238.0,31240.0,31219.0,30906.0,,,,,,,,,31251.0,,,,,,31252.0,31141.0,,,,,,,,,,,31087.0,,,,31146.0,,,31043.0,,,30872.0,,31136.0,,,31152.0,,,,,,,,,,,31187.0,31170.0,,31040.0,,,,31230.0,,,,,,,31193.0,31210.0,,,,,,31232.0,31252.0,,,31031.0,31208.0,,,,31251.0,,31250.0,,,,31239.0,31213.0,,31099.0,,,,,,,31180.0,,,31227.0,,31136.0,,,31235.0,,,31215.0,,,,,,,,,,31238.0,31192.0,,,31066.0,31144.0,,,31242.0,,,31218.0,31226.0,31236.0,31203.0,31236.0,,,31229.0,,31253.0,31238.0,31231.0,,31169.0,,,31247.0,31253.0,,31078.0,,31211.0,,31238.0,30894.0,30588.0,29930.0,30688.0,31174.0,30878.0,,,31195.0,30807.0,31002.0,31242.0,31186.0,31214.0,,30191.0,31215.0,,30885.0,31157.0,,,,,,31168.0,31126.0,,31252.0,,,,,,31238.0,31243.0,30512.0,31250.0,31128.0,31031.0,,,,31140.0,,31191.0,31180.0,31251.0,,,,,,31112.0,,,,,,,,,,,31131.0,31252.0,,31196.0,,31067.0,27100.0,31015.0,31226.0,31238.0,,,31238.0,31229.0,31217.0,31231.0,,31252.0,30962.0,31049.0,31218.0,,31237.0,31195.0,31133.0,31188.0,,31190.0,31061.0,,,31237.0,30656.0,,,,31251.0,31197.0,29970.0,31176.0,28349.0,28528.0,30778.0,31199.0,,,30888.0,,31079.0,31199.0,31215.0,31042.0,31225.0,,31231.0,,31243.0,,,,,,,,,,,,,,,,,31159.0,31194.0,,,31203.0,31213.0,,
