GBE_ID	ALL_ID	BETA	SE	Z_STAT	P	AIC	LOCUS
cancer1003	dosage.scale(gcounts)	0.0221283569200156	0.0067335901593369	3.28626429533019	0.00101525701953889	162322.59529159	C
cancer1003	dosage.scale(gcounts)	-0.000161679678509754	0.00700937292017906	-0.0230662115357423	0.981597457799668	162333.654263321	DRB5
cancer1003	dosage.scale(gcounts)	0.046832123182387	0.00714915203035485	6.55072419547671	5.72587235539909e-11	162289.389354744	DRB4
cancer1003	dosage.scale(gcounts)	0.00378299162672066	0.0069688623851774	0.54284206196509	0.587238550054459	162333.524686024	DRB3
cancer1003	dosage.scale(gcounts)	0.0214462483918547	0.00677982922227316	3.1632431568334	0.00156021956428413	162322.091741628	DRB1
cancer1003	dosage.scale(gcounts)	0.0303805483103228	0.00670712767488863	4.52959147088657	5.90978449349869e-06	162302.35922787	DQB1
cancer1003	dosage.scale(gcounts)	0.0201521882679497	0.00680929142596744	2.9595132602342	0.00308125441152521	162325.647593983	DQA1
cancer1003	dosage.scale(gcounts)	0.0160222427166091	0.00711769595984251	2.25104342852032	0.0243827868971098	162328.469254853	DPB1
cancer1003	dosage.scale(gcounts)	0.028443623464216	0.00702076410537149	4.05135723652276	5.09213922130942e-05	162318.337562397	DPA1
cancer1004	dosage.scale(gcounts)	-0.017171370741728	0.0381931981984904	-0.449592376435412	0.653004386097316	10003.2228085546	A
cancer1004	dosage.scale(gcounts)	0.0496266596932779	0.0348207121035787	1.42520519240552	0.154097895841583	10002.2657812908	B
cancer1004	dosage.scale(gcounts)	0.0545546578788451	0.0352090318783706	1.54945066559353	0.121273422292868	9998.74927815921	C
cancer1004	dosage.scale(gcounts)	0.0838792768386432	0.0399643528505342	2.09885237357277	0.0358299163251602	9999.12272910193	DRB5
cancer1004	dosage.scale(gcounts)	0.0153662216159215	0.03939130637725	0.390091698629118	0.696468741097029	10001.7862566697	DRB4
cancer1004	dosage.scale(gcounts)	-0.0216537983062588	0.0382032261704395	-0.566805489401676	0.570846340641242	10003.9700375383	DRB3
cancer1004	dosage.scale(gcounts)	0.0440691027344316	0.0359302265814781	1.22651892090068	0.220003459548997	9999.84329517185	DRB1
cancer1004	dosage.scale(gcounts)	0.0460545832242342	0.035774101029163	1.28737220221664	0.197964588420692	10002.9718339875	DQB1
cancer1004	dosage.scale(gcounts)	0.0473390102943378	0.0363253506948361	1.30319485948053	0.192508244676725	10002.3908573805	DQA1
cancer1004	dosage.scale(gcounts)	0.000674429600700539	0.0392962467456058	0.0171626976252117	0.986306820786096	10004.1422568072	DPB1
cancer1004	dosage.scale(gcounts)	0.00192704704894912	0.0378857906555707	0.05086463857831	0.959433383343882	9999.96198407732	DPA1
cancer1017	dosage.scale(gcounts)	0.0189430583531604	0.0340545955486741	0.55625556692004	0.57803615762597	11188.6547512275	A
cancer1017	dosage.scale(gcounts)	0.0300681705846629	0.032941429246895	0.912776745638535	0.361359971000331	11189.0042547316	B
cancer1017	dosage.scale(gcounts)	0.00760810818249153	0.0341032933079714	0.22309013131917	0.823465358888467	11187.6282379066	C
cancer1017	dosage.scale(gcounts)	0.0251294625836678	0.035522601448113	0.707421797932615	0.479304394751261	11189.2117280549	DRB5
cancer1017	dosage.scale(gcounts)	0.00508413008641855	0.0359409085336092	0.141458029133133	0.887508114468669	11188.4199502927	DRB4
cancer1017	dosage.scale(gcounts)	0.0287280014918103	0.0346992964622776	0.827913082417714	0.407719725453263	11185.4418515458	DRB3
cancer1017	dosage.scale(gcounts)	0.0182030030528547	0.0337441550727301	0.539441660744535	0.58958214131664	11189.3600788742	DRB1
cancer1017	dosage.scale(gcounts)	0.0127920586082051	0.0345451133909911	0.370300090302819	0.711158906539196	11187.0709907626	DQB1
cancer1017	dosage.scale(gcounts)	0.0421798037399282	0.0333287720216011	1.2655672916059	0.205668042496061	11187.9968078968	DQA1
cancer1017	dosage.scale(gcounts)	-0.0514517289688322	0.036852921857152	-1.39613703272342	0.162673233860482	11187.6325581677	DPB1
cancer1017	dosage.scale(gcounts)	-0.0122978743234853	0.034615514833013	-0.355270588428653	0.722386887177442	11189.6854418336	DPA1
cancer1018	dosage.scale(gcounts)	-0.00732158242782735	0.0379006193580994	-0.193178437498614	0.846819225047957	9753.78784175946	A
cancer1018	dosage.scale(gcounts)	-0.0202026916138667	0.0386245143627559	-0.523053608496562	0.600936947861759	9753.14632121292	B
cancer1018	dosage.scale(gcounts)	0.0112999825770108	0.0369702315495709	0.305650846732172	0.759870501837981	9750.39076806789	C
cancer1018	dosage.scale(gcounts)	-0.0226155899079381	0.0379682103728874	-0.595645401398417	0.551412139662556	9750.04365804278	DRB5
cancer1018	dosage.scale(gcounts)	-0.00107563740458603	0.0392632223212199	-0.0273955457803752	0.978144250869236	9753.47235028475	DRB4
cancer1018	dosage.scale(gcounts)	0.0582985778131083	0.0380050583765334	1.53396890581032	0.125037302551032	9751.15139939193	DRB3
cancer1018	dosage.scale(gcounts)	0.0319588277871687	0.036592009116748	0.873382701813474	0.382454516377221	9751.54578033792	DRB1
cancer1018	dosage.scale(gcounts)	0.0184437179352099	0.0370983641686324	0.49715717521595	0.619078218135109	9754.28786482075	DQB1
cancer1018	dosage.scale(gcounts)	0.0703631415976111	0.0356316404303807	1.9747376418184	0.0482979288693292	9750.85364439817	DQA1
cancer1018	dosage.scale(gcounts)	0.00860444262642834	0.0380796245765229	0.225959229433507	0.821233130441399	9750.06502439957	DPB1
cancer1018	dosage.scale(gcounts)	0.00381678107462604	0.0380420655969061	0.100330542380865	0.92008191050744	9754.5220766291	DPA1
cancer1020	dosage.scale(gcounts)	-0.0114991708205971	0.014275367842847	-0.805525359989868	0.420516578092809	51113.6012476093	A
cancer1020	dosage.scale(gcounts)	-0.0121954456989273	0.0143430192418172	-0.850270469091429	0.395174730891967	51113.386478581	B
cancer1020	dosage.scale(gcounts)	0.0110659695920158	0.0139454464179586	0.793518490578065	0.427475800623597	51116.4029778011	C
cancer1020	dosage.scale(gcounts)	0.0228810734118524	0.014533261785657	1.57439353596685	0.115396497302509	51114.5976111424	DRB5
cancer1020	dosage.scale(gcounts)	-0.00095834141754075	0.0146189466741422	-0.0655547515769964	0.94773231458803	51115.9506132426	DRB4
cancer1020	dosage.scale(gcounts)	0.0104206491866811	0.0142915191881291	0.729149158287994	0.465910427184975	51116.4562554976	DRB3
cancer1020	dosage.scale(gcounts)	0.00683761282039778	0.0140619723644786	0.486248489413193	0.626790995755335	51116.7339415998	DRB1
cancer1020	dosage.scale(gcounts)	0.00940857522446003	0.0140460560258606	0.669837512191156	0.502961377627137	51116.4530161608	DQB1
cancer1020	dosage.scale(gcounts)	0.00563505848660804	0.0140928370881159	0.399852666384679	0.689265037119038	51116.9720374423	DQA1
cancer1020	dosage.scale(gcounts)	0.0174445090342369	0.0145042410696001	1.20271780857251	0.229085540042721	51115.396532973	DPB1
cancer1020	dosage.scale(gcounts)	0.018510287748136	0.0143752505032875	1.28764975218365	0.19786791220915	51114.077599381	DPA1
cancer1022	dosage.scale(gcounts)	-0.0174696161889187	0.016698730496649	-1.04616432922397	0.295485168821401	39869.3302746499	A
cancer1022	dosage.scale(gcounts)	-0.0152857411526801	0.0167685393704479	-0.911572607189568	0.361993747854316	39869.6925937254	B
cancer1022	dosage.scale(gcounts)	0.0196873689539493	0.0160358237235053	1.2277117342648	0.219555199903164	39869.6753121651	C
cancer1022	dosage.scale(gcounts)	0.0259198380468242	0.0169311974553329	1.53089219561728	0.125796038382568	39868.2030615159	DRB5
cancer1022	dosage.scale(gcounts)	0.00488102476457385	0.0169658412717218	0.287697184383625	0.773578545482227	39868.6420079529	DRB4
cancer1022	dosage.scale(gcounts)	0.0261142686893422	0.0166130900129628	1.57190917938601	0.11597161540386	39869.1342723768	DRB3
cancer1022	dosage.scale(gcounts)	0.00202993675867047	0.0164432840089814	0.123450811745495	0.901750122797927	39871.4744452762	DRB1
cancer1022	dosage.scale(gcounts)	0.011345440037863	0.0162268740636572	0.699175946849368	0.484442080519791	39869.0791798549	DQB1
cancer1022	dosage.scale(gcounts)	0.00942966776544928	0.016342853839769	0.576990277089976	0.56394602367012	39870.8391131755	DQA1
cancer1022	dosage.scale(gcounts)	0.0146787057674883	0.0168746819355273	0.869865626123854	0.384373842326363	39870.5380896698	DPB1
cancer1022	dosage.scale(gcounts)	0.0316100894967281	0.0168155521137318	1.87981276397788	0.0601336002744684	39864.2288533766	DPA1
cancer1023	dosage.scale(gcounts)	0.00515829782311464	0.0202990493170542	0.254115241681832	0.799406528622785	27834.6179907281	A
cancer1023	dosage.scale(gcounts)	-0.00226095562951937	0.0204229994601341	-0.110706345262006	0.911849214122246	27837.3417200557	B
cancer1023	dosage.scale(gcounts)	-0.0046597441499127	0.0205817457215453	-0.226401793752354	0.820888932936449	27840.3810513416	C
cancer1023	dosage.scale(gcounts)	0.00660094489065018	0.0208501916043989	0.316589171739675	0.751555353164401	27840.0393312213	DRB5
cancer1023	dosage.scale(gcounts)	-0.0393308260770361	0.0211920457047214	-1.85592399266455	0.0634643926165328	27837.6574110097	DRB4
cancer1023	dosage.scale(gcounts)	0.0397218899383024	0.0207206258112982	1.91702172994425	0.0552351710864671	27837.3716255644	DRB3
cancer1023	dosage.scale(gcounts)	0.00743112237578786	0.0203749579814922	0.364718414758842	0.715321611139087	27841.0421688359	DRB1
cancer1023	dosage.scale(gcounts)	-0.00129102381703555	0.0206621315990302	-0.0624826054779433	0.950178513689009	27841.0606138613	DQB1
cancer1023	dosage.scale(gcounts)	-0.014481370681832	0.0207474896306751	-0.697981825252792	0.48518856028871	27840.5552601956	DQA1
cancer1023	dosage.scale(gcounts)	0.0214875835979192	0.0209962163994931	1.02340265451055	0.30611750484008	27840.1376152187	DPB1
cancer1023	dosage.scale(gcounts)	0.0114089956438884	0.0207348803847022	0.550232045336792	0.582160226689215	27840.4815599	DPA1
cancer1024	dosage.scale(gcounts)	0.00368292645396524	0.0420943221382226	0.0874922380712495	0.930280254895048	8179.08671904956	A
cancer1024	dosage.scale(gcounts)	-0.0828302658797617	0.0478555624462178	-1.73083883347626	0.0834805135465565	8175.09817265125	B
cancer1024	dosage.scale(gcounts)	-0.0861961766432084	0.0472098324098612	-1.82580984179058	0.0678789103301661	8175.2130443441	C
cancer1024	dosage.scale(gcounts)	0.0130051176712586	0.0430489981568475	0.302100356061131	0.762575561020994	8179.0863529795	DRB5
cancer1024	dosage.scale(gcounts)	-0.0905895550081394	0.0435363055678044	-2.08078186301438	0.037453877000377	8174.46529098371	DRB4
cancer1024	dosage.scale(gcounts)	-0.0348519740065391	0.042664160830048	-0.816891117239394	0.413990654508411	8178.50649630291	DRB3
cancer1024	dosage.scale(gcounts)	-0.0668254847768717	0.0463975880856108	-1.44027928032742	0.149788400985015	8176.96643674895	DRB1
cancer1024	dosage.scale(gcounts)	0.006306230309614	0.0427800862822245	0.14741041586525	0.882808084663951	8175.51641954387	DQB1
cancer1024	dosage.scale(gcounts)	-0.038461801886342	0.0434047188810629	-0.886120285486345	0.375552712965117	8176.96956556827	DQA1
cancer1024	dosage.scale(gcounts)	-0.0178652948765817	0.0443335718589789	-0.402974408049269	0.686967051400431	8178.93169854678	DPB1
cancer1024	dosage.scale(gcounts)	0.0343945512412489	0.0430623109743273	0.798715871560032	0.424455181574315	8178.16601876272	DPA1
cancer1026	dosage.scale(gcounts)	0.0129699583098608	0.0348151200807169	0.372538089192013	0.709492258393889	11024.1229477366	A
cancer1026	dosage.scale(gcounts)	0.0194148112439696	0.0343568243317211	0.565093300140788	0.572010305346379	11024.3378597115	B
cancer1026	dosage.scale(gcounts)	0.0365970056782545	0.0336904201472664	1.08627335362049	0.27735807232914	11023.953374711	C
cancer1026	dosage.scale(gcounts)	0.039592994276787	0.0367851864735102	1.07632985102029	0.28177976287643	11021.3664569175	DRB5
cancer1026	dosage.scale(gcounts)	-0.0110186993228804	0.0367659391626294	-0.29969856812689	0.764407090902121	11024.1645935035	DRB4
cancer1026	dosage.scale(gcounts)	-0.0502552128520579	0.0359338656124622	-1.39854735903027	0.161948761445766	11022.4223812484	DRB3
cancer1026	dosage.scale(gcounts)	0.0084893790440494	0.0354126606656581	0.239727229879739	0.810541723984994	11023.254197801	DRB1
cancer1026	dosage.scale(gcounts)	-0.0284562731646372	0.0369601457325594	-0.769917774960749	0.441348669260072	11024.2925850139	DQB1
cancer1026	dosage.scale(gcounts)	0.00730178540815024	0.035056306058451	0.208287359083859	0.83500460119681	11024.1183158022	DQA1
cancer1026	dosage.scale(gcounts)	0.0347938158178024	0.0358188341469414	0.971383258178255	0.331357462329608	11024.085342957	DPB1
cancer1026	dosage.scale(gcounts)	0.079181559634086	0.0368123892537785	2.15094866807535	0.0314802515446223	11016.6805270618	DPA1
cancer1032	dosage.scale(gcounts)	-0.0316612517546379	0.0405739825133305	-0.780333844335731	0.43519439662325	9531.5018627653	A
cancer1032	dosage.scale(gcounts)	0.0273708646032003	0.0374140826809589	0.731565834089796	0.464433608173746	9533.63323891083	B
cancer1032	dosage.scale(gcounts)	0.0237679341855595	0.0378034783310117	0.628723472941952	0.529530108122123	9533.68445584303	C
cancer1032	dosage.scale(gcounts)	-0.0396915680734017	0.038815702061078	-1.02256473452279	0.306513690700253	9532.54090130337	DRB5
cancer1032	dosage.scale(gcounts)	-0.00986985563991521	0.0404108513243122	-0.244237755861809	0.807046687348017	9534.16124105283	DRB4
cancer1032	dosage.scale(gcounts)	0.0276392623587346	0.0395268055431849	0.699253632538998	0.484393538536813	9533.3986153799	DRB3
cancer1032	dosage.scale(gcounts)	-0.00704899713057876	0.0398499874652764	-0.176888314876409	0.859596117264666	9533.81655082003	DRB1
cancer1032	dosage.scale(gcounts)	0.0898911351825135	0.035120511216927	2.55950531663072	0.010482125248251	9527.04071109041	DQB1
cancer1032	dosage.scale(gcounts)	-0.0257644185783589	0.0400908686956663	-0.642650544041316	0.520450878440257	9533.13566342342	DQA1
cancer1032	dosage.scale(gcounts)	0.00681848947961117	0.0399129732624271	0.170833914947396	0.864354360782439	9532.91039376461	DPB1
cancer1032	dosage.scale(gcounts)	0.0427023804496446	0.0401236271289086	1.0642701945278	0.287206316103538	9532.6033489658	DPA1
cancer1034	dosage.scale(gcounts)	-0.0274360331576585	0.0287588232502841	-0.954004025786678	0.340081604584039	16474.1569398521	A
cancer1034	dosage.scale(gcounts)	-0.00365842048866374	0.0282567004854287	-0.129470901620318	0.896985048278543	16475.044885617	B
cancer1034	dosage.scale(gcounts)	0.0237479150428253	0.0271569648553277	0.874468673849848	0.381863072774431	16474.3579711974	C
cancer1034	dosage.scale(gcounts)	-0.0325581601691455	0.0279404341073611	-1.16527037640291	0.243909566269679	16473.5655009679	DRB5
cancer1034	dosage.scale(gcounts)	-0.0228269333660995	0.0289958354318758	-0.787248686789185	0.431136301481724	16474.4415324695	DRB4
cancer1034	dosage.scale(gcounts)	0.0267343490255966	0.0281905989980217	0.948342709123446	0.342955015003669	16472.546200365	DRB3
cancer1034	dosage.scale(gcounts)	-0.0252905652199396	0.0291577371434067	-0.8673706431865	0.385738961514575	16474.4108774163	DRB1
cancer1034	dosage.scale(gcounts)	-0.0249019486701087	0.0287878234503348	-0.865016721846651	0.387029610826919	16472.796806108	DQB1
cancer1034	dosage.scale(gcounts)	-0.00388521162051514	0.028078731536242	-0.138368487746691	0.88994920055775	16474.9898811387	DQA1
cancer1034	dosage.scale(gcounts)	0.00914613987917005	0.0291430660835254	0.31383588305214	0.753645689497002	16474.1455527159	DPB1
cancer1034	dosage.scale(gcounts)	0.0305135768018894	0.028578105210079	1.06772567941726	0.285644271344408	16473.4674349705	DPA1
cancer1035	dosage.scale(gcounts)	-0.00707086343996073	0.0211820105868053	-0.333814555090692	0.738519499466693	25666.4783998954	A
cancer1035	dosage.scale(gcounts)	0.0239924014077994	0.0203828798823183	1.17708594400403	0.239161204737314	25663.6178385194	B
cancer1035	dosage.scale(gcounts)	0.012152108587581	0.020721751251824	0.5864421611813	0.557578418775635	25666.5694687212	C
cancer1035	dosage.scale(gcounts)	-0.0267802893890165	0.0209893830303157	-1.27589693085961	0.201991956156622	25663.9162541832	DRB5
cancer1035	dosage.scale(gcounts)	0.0122123333380038	0.0219204913540017	0.557119507075938	0.577445780445622	25656.9347558647	DRB4
cancer1035	dosage.scale(gcounts)	0.0178276327303909	0.0212462415420506	0.839095832319633	0.401415534643453	25664.4439279419	DRB3
cancer1035	dosage.scale(gcounts)	-0.00037031447286505	0.0210964404573087	-0.0175534101885305	0.985995124227035	25666.6750186338	DRB1
cancer1035	dosage.scale(gcounts)	-0.0143033923638246	0.0214680285121451	-0.666264829848384	0.505241841418413	25666.3630855163	DQB1
cancer1035	dosage.scale(gcounts)	-0.00573829116794367	0.0211215013805723	-0.27168007920222	0.785868019852268	25666.8613898994	DQA1
cancer1035	dosage.scale(gcounts)	0.0194069065685462	0.0215359177538507	0.901141376483766	0.367513155800655	25666.1436389989	DPB1
cancer1035	dosage.scale(gcounts)	-0.021305293530993	0.0209076680741615	-1.01901816383449	0.30819434336909	25662.4329754089	DPA1
cancer1037	dosage.scale(gcounts)	-0.0467145962238931	0.0146811741515568	-3.1819387020172	0.00146292777398897	47792.3143751202	A
cancer1037	dosage.scale(gcounts)	-0.0153670350160731	0.0142957460932588	-1.07493760142533	0.282402665893036	47805.1301830498	B
cancer1037	dosage.scale(gcounts)	-0.0242683559418746	0.014381289265412	-1.6874951538762	0.0915081809791399	47804.450950564	C
cancer1037	dosage.scale(gcounts)	-0.0316187359810629	0.0140352465419146	-2.25280944560805	0.0242711663781717	47802.7902764207	DRB5
cancer1037	dosage.scale(gcounts)	-0.0380678349207739	0.0145477667250147	-2.61674768645532	0.00887719331875227	47798.0920454923	DRB4
cancer1037	dosage.scale(gcounts)	0.0343126711620908	0.0141381421381829	2.42695757524056	0.0152260362362706	47801.3302522025	DRB3
cancer1037	dosage.scale(gcounts)	-0.00236380780880268	0.0142328186384555	-0.166081495791419	0.868092816132628	47802.3986269767	DRB1
cancer1037	dosage.scale(gcounts)	0.00374601227371458	0.0142066213926355	0.263680728174854	0.792025946820145	47804.1436388241	DQB1
cancer1037	dosage.scale(gcounts)	-0.0132130812308327	0.014218595541989	-0.929281741773519	0.352743094857204	47802.4095579557	DQA1
cancer1037	dosage.scale(gcounts)	0.0102291162496877	0.0145126445277537	0.704841645513038	0.480908788532138	47806.7781224388	DPB1
cancer1037	dosage.scale(gcounts)	0.0054190149325082	0.0141254859998473	0.383633875150688	0.701249828926562	47805.0854721724	DPA1
cancer1038	dosage.scale(gcounts)	0.015003727837492	0.0163494691205907	0.917688992029479	0.35878171234146	34179.0833167898	A
cancer1038	dosage.scale(gcounts)	-0.0212699986145985	0.0172061218583759	-1.2361878399835	0.216388749635333	34179.3100048828	B
cancer1038	dosage.scale(gcounts)	-0.00880350449518327	0.0168099086213811	-0.523709241583013	0.600480786828929	34181.4407796019	C
cancer1038	dosage.scale(gcounts)	0.00992076953664494	0.0169251369682381	0.586155938073787	0.557770728450034	34181.1101527562	DRB5
cancer1038	dosage.scale(gcounts)	-0.0234231885380418	0.0170987514865222	-1.36987712561965	0.170725261264191	34178.1037261003	DRB4
cancer1038	dosage.scale(gcounts)	0.0126262417861929	0.0167354552991299	0.754460608361779	0.450572690142109	34180.7468978154	DRB3
cancer1038	dosage.scale(gcounts)	-0.0174084220851244	0.0170425171646632	-1.02147012186791	0.307031757752122	34180.8019323503	DRB1
cancer1038	dosage.scale(gcounts)	-0.0329770278623782	0.0172788628910977	-1.90851840599814	0.0563242465420318	34177.8543795637	DQB1
cancer1038	dosage.scale(gcounts)	-0.0103474360962469	0.0167522293994135	-0.617675167259182	0.536789484484599	34181.0855384633	DQA1
cancer1038	dosage.scale(gcounts)	-0.0100674886086723	0.0173665512598405	-0.579705691593068	0.562113104518743	34180.9189814752	DPB1
cancer1038	dosage.scale(gcounts)	-0.000854578276880746	0.0166768700589191	-0.0512433252679631	0.959131628602235	34181.4457942347	DPA1
cancer1039	dosage.scale(gcounts)	-0.0450550769734991	0.0284687115545687	-1.58261735474533	0.113508705470631	16093.96841747	A
cancer1039	dosage.scale(gcounts)	-0.028226282352103	0.0282063013340037	-1.0007083884506	0.316967810753981	16097.0075211716	B
cancer1039	dosage.scale(gcounts)	-0.0628683247409795	0.0293811911045171	-2.13974731376068	0.032375193132069	16094.0654153531	C
cancer1039	dosage.scale(gcounts)	0.0348317083795323	0.0281248023702874	1.23846944490285	0.215542044873908	16097.4109158865	DRB5
cancer1039	dosage.scale(gcounts)	-0.00142595015305167	0.0280764706927712	-0.0507880840385971	0.959494386183356	16098.8761779607	DRB4
cancer1039	dosage.scale(gcounts)	-0.0426089528148107	0.0274394780124134	-1.55283394223223	0.120462811496501	16096.0151774149	DRB3
cancer1039	dosage.scale(gcounts)	0.0276908578910592	0.0263804777962743	1.04967234122537	0.29386878446734	16097.7352824276	DRB1
cancer1039	dosage.scale(gcounts)	-0.00084670466364436	0.0275911460310492	-0.0306875496469605	0.975518720429816	16098.4880935147	DQB1
cancer1039	dosage.scale(gcounts)	0.0104441128002958	0.0269595541468382	0.387399314670072	0.698460611080646	16098.6185491433	DQA1
cancer1039	dosage.scale(gcounts)	0.028161778818747	0.0276001762367827	1.0203477897078	0.307563545897317	16097.5065637411	DPB1
cancer1039	dosage.scale(gcounts)	0.0207397106819263	0.0275495343008502	0.752815291011514	0.451560916799456	16097.2596445219	DPA1
cancer1040	dosage.scale(gcounts)	-0.024665770298762	0.024337160704536	-1.01350238009337	0.310820259853813	19717.3853533118	A
cancer1040	dosage.scale(gcounts)	-0.00876729943567491	0.0241061466550788	-0.363695598517724	0.716085330474823	19718.2362186047	B
cancer1040	dosage.scale(gcounts)	-0.0105820144802744	0.0241344071218565	-0.438461754077695	0.661051589007915	19714.457085957	C
cancer1040	dosage.scale(gcounts)	-0.0491823144837735	0.0236341292594333	-2.0809869466269	0.0374351008688796	19712.8347515623	DRB5
cancer1040	dosage.scale(gcounts)	-0.036264594770215	0.0245175202696262	-1.47912979662718	0.139105627950368	19714.7520376395	DRB4
cancer1040	dosage.scale(gcounts)	0.0383067305212733	0.0240444588694524	1.59316251321175	0.111123738401667	19715.6060281383	DRB3
cancer1040	dosage.scale(gcounts)	-0.017758612947503	0.0246119643221593	-0.721543909094412	0.470574935362711	19717.399479747	DRB1
cancer1040	dosage.scale(gcounts)	0.00151336107756974	0.0239834838324367	0.0631001354158139	0.949686766469421	19718.4182343405	DQB1
cancer1040	dosage.scale(gcounts)	-0.0383819379844447	0.0245565677556376	-1.56300091960666	0.11805237852176	19715.6704433853	DQA1
cancer1040	dosage.scale(gcounts)	0.0162929118492391	0.0246985338860121	0.659671214673453	0.509464842853831	19716.2201894689	DPB1
cancer1040	dosage.scale(gcounts)	-0.00597768065789439	0.0239060233970774	-0.250049142787385	0.802549344969514	19718.3481957477	DPA1
cancer1041	dosage.scale(gcounts)	-0.049760772631192	0.0195956051184646	-2.53938433288306	0.0111047758171476	30119.8758572491	A
cancer1041	dosage.scale(gcounts)	-0.0161725849649289	0.0190273009551331	-0.849967370730315	0.395343227384587	30127.9135072697	B
cancer1041	dosage.scale(gcounts)	-0.0232828407579291	0.0190640903998354	-1.22129303153798	0.221975090888093	30128.346255548	C
cancer1041	dosage.scale(gcounts)	-0.0496447906902279	0.0184719762386888	-2.68757332993147	0.0071973297136456	30122.4604860511	DRB5
cancer1041	dosage.scale(gcounts)	-0.0484672383331417	0.0194235816845718	-2.49527811709616	0.012585844087012	30113.4004446586	DRB4
cancer1041	dosage.scale(gcounts)	0.0628827078841616	0.018789739794825	3.34665134114739	0.000817940172072743	30118.4866990538	DRB3
cancer1041	dosage.scale(gcounts)	0.000223450385531789	0.0188775522824692	0.011836830442223	0.990555796280595	30124.2356583704	DRB1
cancer1041	dosage.scale(gcounts)	0.0148382687189291	0.0187194849512627	0.792664368574319	0.427973395215677	30123.5908930658	DQB1
cancer1041	dosage.scale(gcounts)	-0.00839885968132763	0.0188578820897656	-0.445376614476012	0.656047609296661	30122.6115672295	DQA1
cancer1041	dosage.scale(gcounts)	-0.000945346798487848	0.0194804783269688	-0.04852790483995	0.961295525788253	30128.0134087184	DPB1
cancer1041	dosage.scale(gcounts)	-0.00325925404953831	0.0186932652293725	-0.174354453839188	0.86158690656586	30129.0973743152	DPA1
cancer1044	dosage.scale(gcounts)	0.00260572398514469	0.0118189254724048	0.220470464191404	0.825504772629016	57397.8940795065	A
cancer1044	dosage.scale(gcounts)	-0.0118239363797849	0.0120971872009801	-0.977412036644926	0.328365206391187	57391.2501325912	B
